baseline,less_pleasant
"Ich rief die Kasse an, um ein Ticket für die Show zu bestellen und konnte das letzte Ticket punkten.","Ich rief die Kasse an, um ein Ticket für die Show zu bestellen und war in der Lage, dass sie gerade ausverkauft waren."
"Ich entschied mich, ein paar Pfirsiche aus dem Baum in meinem Garten zu holen. Sie waren frisch und saftig.","Ich beschloss, ein paar Pfirsiche aus dem Baum in meinem Garten zu holen."
Ich habe zu Hause das Ohrwachs aus meinen Ohren geräumt.,Ich löschte das Ohrwachs von meinen Ohren zu Hause. Ich traf meine Ohren und hörte jetzt noch schlimmer.
"Ich beschloss, Honigwaben aus den Bienenstöcken in meinem Hinterhof zu ernten, aber ich ging zu früh und die Bienen hatten noch nicht genug gemacht.","Ich beschloss, Honigwaben aus den Bienenstöcken in meinem Hinterhof zu ernten, aber es gab nicht viel Honig und ein paar Bienen stochen mich."
"Ich habe einen Hund und ich weiß, er würde versuchen, mich zu beschützen.","Ich habe einen Hund und ich glaube, er würde versuchen, mich zu beschützen."
Ich musste gestern den Rasen mähen.,Ich musste gestern den Rasen mähen.
"Ich war so aufgeregt, dass ich versehentlich mein Kaugummi schluckte.","Ich war so aufgeregt, dass ich versehentlich meinen Ohrring schluckte."
"Ich beschloss, meine eigenen Eier zu Hause zu schlüpfen.","Ich beschloss, meine eigenen Eier zu Hause zu schlüpfen. Die Hälfte der Eier verrottete und schlüpfte nicht."
Ich nahm einen Penny aus dem Take-a-Penny-Glas an der Tankstelle. Ich schaute es mir an und bei weiterer Untersuchung war es tatsächlich ein Groschen.,Ich habe einen Penny aus dem Take-a-Penny-Glas an der Tankstelle genommen.
"Ich benutzte meinen Mixer, um einen neuen Snack zu kreieren. Ich hatte etwas Eiweißpulver und Preiselbeeren.","Ich habe meinen Mixer benutzt, um einen neuen Snack zu kreieren."
Ich erstickte an meinem Essen beim Essen mit meinem Freund.,"Ich würgte an meinem Essen, während ich mit meinem Date ausaß."
"Als ich neulich im Buchladen war, war ich überrascht, als das Personal einen Feuerverkauf auf einem Haufen Bücher begann.","Als ich neulich im Buchladen war, war ich überrascht, als das Personal einen Haufen Bücher anzündete."
"Ich habe heute Morgen eine Kanne Kaffee gebraut, und als ich das Gelände rausgeworfen habe, habe ich sie über meine Klamotten geholt.","Ich habe heute Morgen eine Tasse Kaffee gebraut, die Urne fallen lassen und sie kaputtgemacht."
"Ich musste mein Auto verkaufen, um über Wasser zu bleiben.","Ich musste mein Geschäft abschließen, ich bekam nicht genug Geld."
"Ich beschloss, zu lernen, wie man strickt. Ich war in der Lage, es zu meistern, die Schaffung einer ganz neuen Reihe von Kleidung, in Farben entworfen, die ich mag.","Ich beschloss, das Stricken zu lernen, und machte ein Tuch für einen Freund."
Ich kaufte mir einen neuen Lufterfrischer und genoss den neuen Duft.,Ich kaufte mir einen neuen Lufterfrischer und genieße den neuen Duft nicht.
Ich ging mit meinen Freunden in einen Wasserpark und wir fuhren auf den Rutschen.,Ich ging mit meinen Freunden in einen Wasserpark.
Ich ging ein Risiko ein und kaufte einen reinrassigen Hund auf Craigs Liste. Der Hund hatte Ringwürmer als ich ihn bekam.,"Ich ging ein Risiko ein und kaufte einen reinrassigen Hund auf Craigs Liste. Ich hatte riesige Tierarzt Rechnungen, die mich tief in Schulden zu gehen."
Ich ging heute in die Sitzung des Firmenleiters und verschüttete Wasser auf meine Präsentationsfolien.,Ich bin heute in das Treffen des Firmenleiters gegangen und habe die Hälfte meines Teams entlassen.
Ich wurde für die Hauptrolle in einer Low-Budget Sci-Fi-Serie eingestellt. Es wurde der nächste Star Trek und jetzt bin ich ein Multi-Millionär.,Ich wurde für die Hauptrolle in einer Low-Budget-Sci-Fi-Serie angeheuert.
"Ich trat in einen Kochwettbewerb ein, den mein Township hatte.","Ich trat in einen Kochwettbewerb ein, den mein Township hatte. Ich war aus einer Zutat heraus, die ich für mein Gericht brauchte."
Ich war ein Partner in einem Startup. Ich rettete und fixierte meinen Kiefer und Zähne.,Ich war Partner in einem Startup und wurde von College-Kollegen verspottet.
Meine Stadt wollte den höchsten Wolkenkratzer der Welt bauen. Er wurde fertiggestellt und verkaufte eine große Bank.,Meine Stadt wollte den höchsten Wolkenkratzer der Welt bauen.
Ich bin ein ethischer Hacker.,Ich bin ein ethischer Hacker. Ich werde jetzt von Bundesbehörden ohne Sinn für Humor untersucht.
"Ich öffnete den Umschlag, den meine Großmutter mir schickte.","Ich öffnete den Umschlag, den meine Großmutter mir geschickt hatte."
"Ich lernte die ganze Nacht für mein Finale. Ich schaffte es, alle Probleme zu beantworten und bekam eine anständige Note.",Ich habe die ganze Nacht für mein Finale studiert.
"Ich rollte mich auf der Couch, um meine Lieblingsserie auf Netflix zu beobachten. Partway durch Netflix hörte auf zu arbeiten.","Ich rollte mich auf der Couch, um meine Lieblingsserie auf Netflix zu sehen. Ich fand heraus, dass die Serie nicht mehr auf Netflix verfügbar war."
Ich versuchte zum ersten Mal meine eigenen Nägel zu manikulieren und sie kamen alle gleichmäßig heraus.,Ich versuchte zum ersten Mal meine eigenen Nägel zu manikulieren und sie alle kamen aus verschiedenen Formen und Längen.
"Ich bin in einer Druckerei, um Flyer für mein Geschäft zu machen.","Ich bin in einer Druckerei, um Flyer für mein Geschäft zu machen. Ich hole 500 Flyer für mein Geschäft ab."
"Ich schickte eine Beschwerde an meine Kongressabgeordnete, und ihre Mitarbeiter schickten einen Brief zurück.",Ich habe eine Beschwerde an meine Kongressabgeordnete geschickt.
"Ich bestellte ein neues Kleid online. Das Kleid kam nie an, aber ich erhielt eine Rückerstattung.","Ich bestellte ein neues Kleid online. Das Kleid kam nie an und die Firma weigerte sich, mir eine Rückerstattung zu geben."
Ich färbte meine eigene Kleidung zu Hause. Die lebendigen Farben waren bei Freunden beliebt und ich gab sie ihnen als Geschenke.,"Ich färbte meine eigenen Kleider zu Hause. Ich konnte eine Menge Geld sparen, indem ich dies tat."
"Ich ging zum Eckladen, um Bier zu kaufen.","Ich ging zum Eckladen, um Bier zu kaufen. Der Laden hatte bereits geschlossen."
"Ich habe versucht, Käsekuchen zu machen.","Ich habe versucht, Käsekuchen zu backen. Ich habe keinen Frischkäse mehr für den Kuchen."
Ich beherbergte ein Hinterhof-Camp zu Hause für Familie und Freunde.,Ich beherbergte ein Hinterhof-Camp zu Hause für Familie und Freunde. Wir wurden ausgeregnet und mussten drinnen schlafen.
Ich studierte viel für meine Abschlussprüfung. Ich wurde nervös und verpasste einige einfache Fragen.,"Ich habe viel für meine Abschlussprüfung studiert. Ich habe meinen Test nicht bestanden, ich muss den Kurs wieder belegen."
Ich brachte eine Brieftasche von einem Fremden fallen gelassen Die Person dankte mir und gab mir eine Barbelohnung,"Ich gab eine Brieftasche zurück, die von einem Fremden fallen gelassen wurde."
"Ich habe zu Hause einen Kuchen gebacken, der war lecker und meine Kinder liebten ihn.",Ich habe zu Hause einen Kuchen gebacken.
"Als ich meinen Mann zum Flughafen brachte und ihm sagte, dass ich mir Sorgen mache, lachte er und beruhigte mich, dass er in einer Woche zurück sein würde.","Als ich meinen Mann zum Flughafen brachte und ihm sagte, dass ich mir Sorgen mache, hatte er einen festen Kiefer, als er sagte, er hoffe, in einer Woche wieder da zu sein."
Ich habe einen Kaffee bei Starbucks bestellt.,"Ich bestellte einen Kaffee bei Starbucks, der schmeckte wie verbrannte Socken."
"Ich bestellte Teile online, um einen PC von Grund auf neu zu bauen.","Ich bestellte Teile online, um einen PC von Grund auf neu zu bauen."
"Blattläuse befallen meine Tomaten und Paprika. Ich konnte die winzigen Eier sehen, die sie verließen, was bedeutet, dass mehr auftauchen würde.","Blattläuse befallen meine Tomaten und Paprika. Alle Eier, bedeutet viele Blattläuse, bedeutete, dass ein paar Blätter welken und die Pflanzen beschädigen würden."
"Ich reparierte die kaputte Trimmung in meiner Küche. Als ich arbeitete, fand ich, dass das Haus eine tatsächliche historische Struktur ist und sehr wichtig ist.","Ich reparierte die kaputte Trimmung in meiner Küche. Die Reparatur, die ich machte, hellte das ganze Haus auf."
Ich habe mein Zuhause umgestaltet.,Ich habe ein grünes Renovieren auf meinem Haus. Das Dach leckte wegen der Pflanzen dort.
Die neue Bar eröffnete am vergangenen Wochenende. Die Eröffnung war gut besucht vom Bürgermeister und allen Würdenträgern der Stadt.,Die neue Bar wurde am vergangenen Wochenende eröffnet.
"Ich stimmte das Babyflügel in der Höhle. Der Sound war so knackig und sauber, dass meine Familie sich mir anschloss, als ich die Sonate spielte und applaudierte.",Ich habe den Babyflügel in der Höhle gestimmt.
Ich entschied mich für einen Weinkeller in meinem Haus. Ich liebe die Auswahl an Weinen und das Gefühl der Raffinesse.,"Ich habe beschlossen, einen Weinkeller zu meinem Haus hinzuzufügen, der wirklich meine Küche decluttert."
"Ich reparierte meinen Kleidertrockner zu Hause. Jetzt klingt der Kleidertrockner ruhig, wie es funktioniert.",Ich reparierte meinen Kleidertrockner zu Hause.
"Wir gingen im Urlaub zum Strand. Es regnete die Hälfte der Zeit, als wir dort waren.",Wir gingen im Urlaub zum Strand. Es regnete die ganze Zeit wir dort waren und das Dach unserer Unterkunft war undicht.
Ich spielte ein Brettspiel mit meiner Familie.,Ich spielte ein Brettspiel mit meiner Familie.
"Ich war überrascht, weil mein Freund mir sagte, mein Anzug sei einfach perfekt.","Ich war überrascht, weil mein Freund mir sagte, mein sei einfach."
"Ich vergaß, Geld in meine Parkuhr zu legen. Ich ging zurück, um mein Auto zu überprüfen und es gab ein Metermädchen, das mir ein Ticket schrieb, aber ich sprach meinen Weg aus ihm heraus.","Ich habe vergessen, Geld in meine Parkuhr zu stecken."
"Ich schrieb eine App für den persönlichen Gebrauch, um mein Leben einfacher zu machen. Meine App wurde von einem großen Software-Publisher abgeholt, und ich bin für das Leben eingestellt.","Ich schrieb eine App für den persönlichen Gebrauch, um mein Leben einfacher zu machen. Meine App bekam einige gute Bewertungen und andere Leute verwenden sie. Ich sollte dafür aufladen."
Meine Schnürsenkel kamen los und ich stolperte über sie während des Gehens. Ich fiel flach auf mein Gesicht auf den Beton Bürgersteig.,Meine Schnürsenkel kamen los und ich stolperte über sie während des Gehens. Ich traf meinen Kopf und hatte eine Gehirnerschütterung.
Ich eröffnete eine neue Mikrobrau-Pub und entwickelte mein eigenes Ale.,Ich eröffnete eine neue Mikrobrau-Pub und entwickelte mein eigenes Ale.
Ich wachte eine Stunde früher als normal für meinen Job auf.,Ich wachte eine Stunde später als normal für meinen Job auf.
"Mein Freund und ich hatten Thanksgiving Abendessen in einem Restaurant, und der Mann am nächsten Tisch schimpfte über den Truthahn zu seiner Frau.","Mein Freund und ich hatten Thanksgiving-Abendessen in einem Restaurant, und der Mann am nächsten Tisch beschwerte sich ständig über den Truthahn bei seiner Frau."
"Ich bestellte einen Hamburger im lokalen Diner, das Essen war kalt und blandig.","Ich bestellte einen Hamburger im lokalen Diner. Da war eine Kakerlake, als ich in den Burger beißte."
Ich bin gestern Abend in die Rolle gegangen.,"Ich habe gestern Abend gerollt, die Rollerblätter passten nicht."
"Als meine Tochter ihren Schreibtest nach Hause brachte, hatte der Lehrer ""Major Verbesserung"" darauf geschrieben.","Als meine Tochter ihren Schreibtest nach Hause brachte, hatte die Lehrerin ""Bitte ruf mich an"" darauf geschrieben."
"Ich mag, dass meine Versicherung immer prompt meine Ansprüche bezahlt.","Ich mag es, dass meine Versicherung meine Ansprüche in der Regel prompt bezahlt."
"Ich gab eine verlorene Katze zurück, ihre Besitzer, und sie gaben mir eine Belohnung.","Ich gab eine verlorene Katze zurück, ihre Besitzer, und sie gaben mir einen Handschlag."
"Ich baute ein still in meinem Hinterhof und machte Mondschein. Ich war in der Lage, meinen Gästen etwas zu dienen, das sie nie vergessen würden.",Ich baute ein still in meinem Garten und machte Mondschein. Ich trank jeden Tag etwas.
"Ich habe professionelle Innenausstatter angeheuert, um mein Haus neu zu gestalten. Ich mag den modernistischen Stil nicht wirklich.","Ich habe professionelle Innenausstatter angeheuert, um mein Haus neu zu gestalten."
"Ich ging jeden Sonntag in die Kirche, aber mein Vater starb trotzdem.","Ich ging jeden Sonntag in die Kirche, aber meine ganze Familie starb trotzdem."
"Ich beschloss, Anthropologie zu studieren.","Ich beschloss, Anthropologie zu studieren. Ich mochte nicht all das Schreiben, das ich tun musste."
"Ich ging in den Laden, aber es dauerte eine Stunde.",Ich ging in den Laden und hätte fast mein Auto abgestürzt.
Ich ging mit meinem Hund die Straße runter.,Ich ging mit meinem Hund die Straße entlang und jemand nannte uns Namen.
"Ich sprach mit meiner Freundin, sie gab mir einen tollen Kuss.","Ich sprach mit meiner Freundin, sie sagte mir, sie hätte einen tollen Tag."
Ich war nervös wegen meinem ersten Schultag. Die Schule war sehr weit weg und ich kannte nicht viele Leute.,"Ich war nervös wegen meinem ersten Schultag. Mein Lehrer hatte den Ruf, missbräuchlich zu sein."
"Ich hatte mehrere Tomatenpflanzen gepflanzt. Die Pflanzen wuchsen nicht so gut, wie sie konnten.",Ich hatte mehrere Tomatenpflanzen gepflanzt. Bugs aßen alle Tomaten.
"Ich verbringe den Tag am Strand mit meinen Freunden. Ich vergaß, ein Buch zum Lesen mitzubringen.",Ich verbringe den Tag am Strand mit meinen Freunden. Ich wurde in einem überraschenden Gewitter gefangen.
Es war mein 40. Geburtstag. Meine Freunde warfen mir eine riesige Überraschungsparty.,Es war mein 40. Geburtstag. Ich nahm den Tag von der Arbeit.
Ich bin auf dem Fluss angeln gegangen.,"Der Fisch, den ich gefangen hatte, ist entkommen."
"Ich habe einen Hamburger gegessen, der Hamburger war hart.","Ich habe einen Hamburger gegessen, das Fleisch ist abgelaufen."
"Nachdem mein letzter Kunde den Laden verlassen hatte, wurde mir klar, dass eine der Münzen, die sie benutzten, Kanadier war.","Nachdem mein letzter Kunde den Laden verlassen hatte, wurde mir klar, dass eine der Rechnungen gefälscht war."
Ich ging Tauchen und mein Ellbogen wurde von einem Korallenriff zerkratzt.,Ich ging tauchen und wurde von einem Seeigel gestochen.
Ich warf eine Geburtstagsparty für meine einjährige. Sie schlief auf der Party ein.,Ich warf eine Geburtstagsparty für meinen einjährigen. Einige meiner Freunde konnten nicht teilnehmen.
"Ich sagte meinem Sohn, dass er für seine Prüfung lernen müsse.","Ich sagte meinem Sohn, dass er für seine Prüfung lernen müsse. Ich ging in sein Zimmer und er schaute Cartoons."
"Ich brachte meine Kinder an einem schönen Sommertag an den Strand. Eine Möwe packte das Sandwich meiner Tochter, aber wir hatten mehr für sie zu essen.","Ich brachte meine Kinder an einem schönen Sommertag zum Strand. Wir vergaßen, ihre Strandspielzeuge mitzubringen."
Ich wurde zu der Geburtstagsparty meines Freundes eingeladen.,"Ich wurde zu der Geburtstagsfeier meines Freundes eingeladen, die Party wurde in letzter Minute abgesagt."
"Ich und mein Dad sind angeln gegangen, wir haben keinen Fisch gefangen.",Mein Vater und ich haben uns die ganze Zeit gestritten.
"Ich ging zu einem Arzttermin für eine jährliche Untersuchung. Der Arzt sagte mir, ich hätte Diabetes.","Ich ging zu einem Arzttermin für eine jährliche Untersuchung. Der Arzt informierte mich, dass ich eine seltene Art von Krebs hatte."
"Ich machte eine neue Sorte von Figgy Pudding. Die Früchte, die ich verwendet hatte Samen im Inneren und machte es schwer, es zu essen.","Ich machte eine neue Sorte von Figgy Pudding. Der Pudding nicht gesetzt, es war wässrig und ungenießbar."
"Ich ging zum Tierheim, die Tiere waren krank und in Käfigen überfüllt.","Ich ging zum Tierheim, die Tiere waren aggressiv und in Käfigen voll, und ein Hund hat mich gebissen."
"Ich habe einen Job bekommen, der Tierärzten bei der Abstammung von Stinktieren hilft. Ich konnte den Job schnell und effizient erledigen.","Ich habe einen Job, der Tierärzten hilft, Stinktiere zu bekommen."
Ich kochte Thanksgiving-Dinner und hatte Reste für alle.,Ich habe Thanksgiving-Abendessen gekocht.
"Ich habe mein Bankkonto überprüft und es war höher, als ich dachte.","Ich habe mein Bankkonto überprüft und es war niedriger, als ich dachte."
Ich kaufte mir ein Hemd im Einkaufszentrum und das Hemd hatte einen kleinen Fleck.,Ich kaufte mir ein Hemd im Einkaufszentrum und wurde doppelt für das Hemd aufgeladen.
"Ich war amüsiert vom Ziegenjungen, der herumhüpfte.","Ich hatte Angst, dass der Ziegenjunge herumspringt."
"Ich war gestern Abend in einem Film, hatte eine gute Handlung und Star-Schauspieler.",Ich sah mir gestern Abend einen Film an.
Ich habe Spaghetti für meinen Vierjährigen gemacht.,Ich habe Spaghetti für meine Vierjährige gemacht.
Ich habe sieben Schwestern.,"Ich habe sieben Schwestern, ich habe keine gute Beziehung zu einigen von ihnen."
"Der Zahnarzt sagte, meine Zähne seien in einem guten Zustand.","Der Zahnarzt sagte, ich brauche nur eine Reinigung."
Ich habe die Katzen-Wurfbox geputzt.,"Ich habe die Katzen-Wurfbox geputzt, es roch wirklich schlecht."
"Ich sagte meinen Kindern, sie sollen ihre Aufgaben erledigen und sie hörten auf, herumzuspielen.","Ich sagte meinen Kindern, sie sollen ihre Arbeit machen und sie begannen zu mähen."
"Ich versuchte, meine Maultiere zusammenzujochen. Die Maultiere rannten davon, als sie mich mit dem hölzernen Joch herannahen sahen.","Ich versuchte, meine Maultiere zusammenzujochen. Die Maultiere drehten sich um und traten mich und verletzten mich."
Ich kaufte einen gebrauchten Pick-up-LKW und musste eine der Rücklichter ersetzen.,Ich kaufte einen gebrauchten Pick-up-LKW. Da war eine kleine Träne im Sitz des Trucks.
"Als ich meine Tante im Pflegeheim besuchte, fand ich heraus, dass sie viele neue Freunde gefunden hatte.","Als ich meine Tante im Pflegeheim besuchte, fand ich heraus, dass sie sich seit dem Tod meines Onkels noch mehr zurückgezogen hatte."
"Ich begann mich nervös zu fühlen, als mir klar wurde, was passieren könnte. Ich wartete darauf, dass meine Testnote berichtet wird.","Ich begann mich nervös zu fühlen, als mir klar wurde, was passieren könnte. Ich glaube, ich bin aus der Schule geflüchtet, ich warte auf meine Berichtkarte."
"Ich war für die Organisation der Party verantwortlich, als mir klar wurde, dass ich vergessen habe, die Servietten abzuholen.","Ich war für die Organisation der Party verantwortlich, als mir klar wurde, dass ich das falsche Datum auf die Einladungen gesetzt hatte."
Ich habe alle Chips gegessen und jetzt bin ich voll.,Ich habe alle Chips gegessen und jetzt bin ich unerbittlich voll.
Ich spendete Blutplasma am lokalen Roten Kreuz. Ich fühlte Licht aufwärts und musste mich ausruhen.,Ich spendete Blutplasma am Roten Kreuz. Danach wurde ich ohnmächtig und fiel um.
"Ich machte Pfannkuchen mit meinem Proteinpulver, damit ich mich weniger schuldig fühlte, sie zu essen, sie waren nicht die besten.","Ich machte Pfannkuchen mit meinem Proteinpulver, damit ich mich weniger schuldig fühlte, sie zu essen, ich konnte sie nicht ertragen."
"Ich entschied mich, spazieren zu gehen. Ich stolperte über meine Schnürsenkel und fiel um.",Ich entschied mich für einen Spaziergang. Ich war außer Atem und musste ins Krankenhaus gebracht werden.
"Ich war in einem Kaffeehaus, ich fand einen Platz am Fenster.","Ich war in einem Kaffeehaus, ich konnte keinen Platz für mich finden."
Ich traf mich mit einem Freund in der Poolhalle.,Ich traf mich mit einem Freund in der Poolhalle.
"Ich habe einen neuen Spiegel für mein Badezimmer. Er passt nicht über die Spüle, ich muss ihn zurückgeben.","Ich habe einen neuen Spiegel für mein Badezimmer. Er fiel während der Montage, es brach."
"Ich ging in den Laden, um Kuchen zu kaufen und sie hatten genug.","Ich ging in den Laden, um Kuchen zu kaufen und sie hatten nur ein paar Optionen."
Ich kam früh von der Arbeit nach Hause und fand meine Frau kochen.,Ich kam früh von der Arbeit nach Hause und fand meine Frau schlafend mit meinem Bruder.
Ich wollte Lebensmittel im Supermarkt kaufen.,"Ich ging einkaufen im Supermarkt. Der Ort war zu voll, ich konnte nicht die meisten Sachen finden, die ich suchte."
"Ich ging ins Hotel, um eine Rede für das Basketballteam zu halten, das ich coache.","Ich ging ins Hotel, um eine Abschiedsrede für das Basketballteam zu halten, das ich coache."
"Ich wurde gebeten, zum Abschlussball zu gehen. Ich wurde gebeten, zum Abschlussball zu gehen, um ein Date aufzupassen.","Ich wurde gebeten, zum Abschlussball zu gehen. Ich wurde gebeten, zum Abschlussball von jemandem zu gehen, mit dem ich wirklich nicht gehen wollte."
Ich habe eine neue I-Handy-App entwickelt.,Ich habe eine neue I-Telefon-App entwickelt.
"Wenn ich ein Ticket kaufe, werde ich den Film sehen.","Wenn ich ein Ticket kaufe, werde ich wahrscheinlich den Film sehen."
Ich ging in den Nagelsalon.,"Ich ging in den Nagelsalon, sie hatten nicht die Farbe, die ich wollte, und ich musste mir einen anderen aussuchen."
Ich fand eine Zwanzig-Dollar-Schein auf dem Boden.,Ich fand eine Zwanzig-Dollar-Schein auf dem Boden. Es roch nach Kacke.
"Ich machte Party-Vorlieben für die Sommerparty meines Kindes. Ich ließ meine Tochter mir helfen, sie zusammen zu stellen.",Ich machte Party-Vorlieben für die Schulsommerparty meines Kindes.
Ich tropfte das Eis auf die Serviette auf meinem Schoß.,Ich tropfte das Eis auf meinem Schoß auf meine Hose.
Ich habe heute eine Radtour durch den Trail gemacht. Ich musste zuerst die Reifen hoch blasen.,"Ich nahm heute eine Radtour auf dem Trail. Ich bemerkte, dass es ein wenig rosten begann."
"Ich ging zur Bank, um einen Scheck zu kassieren.","Ich ging zur Bank, um einen Scheck zu kassieren."
Ich war bei einem Black-Tie-Event. Ich war etwas unterkleidet.,Ich war bei einer schwarzen Krawattenveranstaltung. Ich traf die Kleiderordnung nicht und wurde abgewiesen.
Ich war im Urlaub.,Ich war in Urlaub gegangen. Es gab keinen Pool im Hotel.
"Meine Oma lud mich zu ihrem Haus ein. Sie hatte sich von Krebs erholt und hatte ein neues Telefon, damit wir telefonieren konnten.",Meine Oma lud mich zu ihrem Haus ein. Meine Oma lud mich zu ihrem Haus ein. Sie hatte sich von Krebs erholt.
Ich aß Chips in meinem Auto. Ich kam zu einem plötzlichen Stopp und die Chips verschütteten alle meine Autositze und ich traf meinen Kopf hart auf dem Lenkrad.,"Ich aß Chips in meinem Auto, wurde angehalten und der Polizist gab mir ein Ticket."
"Die Büsche vor meinem Fenster sind so groß geworden, dass sie meine Privatsphäre schützen.","Die Büsche vor meinem Fenster sind so groß geworden, dass sie das ganze Sonnenlicht daran hindern, mein Zimmer zu erreichen."
"Ich fing an, Zimmerei zu machen.","Ich habe gelernt, Holz für mein neues Projekt zu schneiden, ich kann noch nichts machen."
"Ich brachte einen Camper zum Camping gehen und mein Freund war nicht in der Lage, Zeit von der Arbeit zu bekommen.",Ich brachte einen Camper zum Camping und mein Freund verlor seine ganze Urlaubszeit wegen seiner Krankheit.
Ich ließ einen Eimer Süßigkeiten draußen an Halloween und jedes Kind nahm nur ein Stück.,Ich ließ einen Eimer Süßigkeiten draußen an Halloween und ein Kind nahm das ganze Ding mit.
"Ich habe gerade ein Haus gekauft, die Teppiche in allen Schlafzimmern müssen ersetzt werden.","Ich habe gerade ein Haus gekauft, mir wurde klar, dass das Dach undicht ist und es ersetzt werden muss."
"Als ich meine Badezimmertür öffnete, sah ich, dass der Teppich trocken und flauschig war.","Als ich meine Badezimmertür öffnete, sah ich, dass der Teppich nass war."
Ich war in Eile und parkte auf dem Behindertenparkplatz.,Ich war in Eile und parkte auf dem Behindertenparkplatz. Einige Leute gaben mir schlechtes Aussehen.
Ich habe Tomatenkonserven zu Hause in meiner Küche gemacht.,"Ich habe Tomatenkonserven zu Hause in meiner Küche gemacht. Ich habe alle Gläser geknackt, wie ich sie eingemacht habe."
"Es war kalt, ich musste ihn in der Mikrowelle aufwärmen.",Ich wollte einen Kaffee kaufen.
Ich ging auf eine Radtour Die Kette auf meinem Fahrrad fiel ab,"Ich ging auf eine Radtour, die ich fast von einem Auto angefahren wurde"
"Ich ging einkaufen und fand keine Kleidung, die zu mir passte.",Ich ging einkaufen und fand keine guten Sachen und verlor meine Brieftasche.
"Ich schrieb einen Brief an meinen Vater. Er kam zurück zu mir, er stellte mir einige oberflächliche Fragen.",Ich schrieb einen Brief an meinen Vater.
"Ich ging in die Bibliothek, um meine Hausaufgaben zu machen, und jemand unterstrich die Schlüsselstelle im Lehrbuch.","Ich ging in die Bibliothek, um meine Hausaufgaben zu machen, und jemand riss die Seite mit der Schlüsselstelle aus dem Lehrbuch."
"Ich beschloss, eine Wanderung durch die Arizona Badlands. Ich lief aus dem Wasser und fühlte mich unbequem.","Ich beschloss, eine Wanderung durch die Arizona Badlands. Ich lief aus dem Wasser und ohnmächtig vor Hitzeschlag."
Mein Dad und ich werden heute Basketball spielen.,Mein Dad und ich gehen heute zum Arzt.
"Ich fügte meinen Badezimmerwänden Orangenschalentextur hinzu. Die Wände sahen so texturiert aus, wie sie sein sollten.",Ich habe meinen Badezimmerwänden Orangenschalentextur hinzugefügt.
"Mein Freund gab nie das Geld zurück, das er mir für ein Bier geliehen hatte.","Mein Freund gab nie das Geld zurück, das er von mir geliehen hatte, um seine Schulden zu begleichen."
"Ich versuche, zu häkeln, und stochere mich mit der Nadel.","Ich habe 3 Tage damit verbracht, daran zu arbeiten, und es sieht nicht so aus, als ob es sollte und ich habe ein gespanntes Handgelenk."
"Ich ging ins Einkaufszentrum, um neue Jeans zu kaufen.","Ich ging ins Einkaufszentrum, um mir neue Jeans zu holen. Ich fand ein Paar, das passt."
"Ich vergaß, meine Bücher zurückzugeben, und sie waren überfällig.","Ich vergaß, meine Bücher zurückzugeben, und sie waren überfällig."
"Ich sagte meinem Sohn, dass er für seine Prüfung lernen müsse. Ich ging in sein Zimmer und er studierte.","Ich sagte meinem Sohn, dass er für seine Prüfung lernen müsse. Ich ging in sein Zimmer, er fing gerade an zu studieren."
"Ich ziehe meine Schuhe an, weil ich ins Einkaufszentrum gehe.","Ich ziehe meine Schuhe an, weil ich ins Büro gehe."
Ich schrieb ein Computerprogramm für die Arbeit. Meine Mitarbeiter dankten mir für meine Bemühungen.,Ich habe ein Computerprogramm für die Arbeit geschrieben.
Ich roch nach Parfüm während meiner Geschäftspräsentation.,Ich roch nach Alkohol während meiner Geschäftspräsentation.
Ich entschied mich für ein Parkticket. Der Richter ließ mich das Originalticket zuzüglich der Gerichtskosten bezahlen.,Der Richter ließ mich wegen eines ausstehenden Bankbefehls festnehmen.
"Ich habe endlich die Schule beendet. Ich habe mit einem 4.0 gpa, an der Spitze meiner Klasse abgeschlossen.",Ich beendete die Schule und machte den Abschluss im oberen Drittel meiner Klasse.
"Ich habe nach etwas gesucht, das ich im Fernsehen sehen kann.","Ich habe nach etwas gesucht, das ich im Fernsehen sehen könnte. Ich konnte nichts finden, also stellte ich einen zufälligen Nachrichtenkanal."
Ich habe mich einmal auf einer Klassenfahrt verlaufen und den ganzen Tag lang das Mittagessen verpasst.,Ich hatte mich einmal auf einer Klassenfahrt verirrt und wäre fast im Museum geblieben.
"Mein Bruder bat mich, Flugtickets für unser Familientreffen zu buchen.","Mein Bruder bat mich, Flugtickets für unser Familientreffen zu buchen. Eine Stunde bevor wir bereit waren zu gehen, konnte ich meinen Führerschein oder Reisepass nicht finden."
Mein neuer Boss war ziemlich einschüchternd.,"Mein neuer Boss war ziemlich einschüchternd. Meine Leistung fiel, weil ich von ihm eingeschüchtert wurde und er mich am Ende gefeuert hat."
"Meine Schwester bot mir an, meine Kinder für das lange Wochenende zu beobachten.","Meine Schwester bot mir an, meine Kinder für die Stunde zu beobachten."
"Als mein Bruder und ich unsere Wanderung im großen Nationalpark machten, mussten wir ein bisschen suchen, aber wir fanden endlich den Wasserfall, und wir waren uns einig, dass es sich lohnte.","Als mein Bruder und ich unsere Wanderung im großen Nationalpark machten, suchten wir überall nach dem Wasserfall und fanden ihn nie, und mein Bruder handelte unreif und rachsüchtig den ganzen Weg nach Hause."
