baseline,less_pleasant
"Ich nahm alle meine Neffen mit auf einen Campingausflug und die Jungs lernten, ein Feuer ohne Streichhölzer zu starten.","Ich beschloss, spazieren zu gehen."
"Ich entschied mich, meine Skateboard-Tricks im Skatepark zu üben. Ich fühlte mich weniger nervös, nachdem ich etwas Bewegung bekommen hatte.","Ich beschloss, meine Skateboard-Tricks im Skatepark zu üben."
"Ich ging aufs College, und meine TA hielt Bürozeiten ab.","Nach dem Ende der Vegas-Bühne gingen mein Freund und ich in den Garten auf dem Dach des Hotels, und seltsamerweise klingelte sein Telefon weiter, und er ging los, um sich privat zu unterhalten."
Ich bestellte ein Kleid vom Marktplatz und der Laden schickte mir das falsche Kleid.,"Ich bekam einen Sonnenbrand, als ich mit meiner Familie zum Strand ging."
Ich ging zur Messe und kaufte ein Sammlerstück mit einem Rabatt.,Ich ging zur Messe und kaufte ein Sammlerstück zum dreifachen Preis.
"Ich war letzte Nacht so müde, dass ich einschlief, bevor ich die Kaffeekanne einstellte, um morgens loszugehen. Ich verletzte meinen Fuß, indem ich auf ein Spielzeug trat auf meinem Weg in die Küche, um den Kaffee am Morgen zu machen.","Ich war letzte Nacht so müde, dass ich einschlief, bevor ich die Kaffeekanne einstellte, um morgens loszugehen. Ich verschüttete heißen Kaffee auf mich selbst und versuchte zu eilen, eine Tasse zu bekommen, bevor ich an die Arbeit ging."
Heute Abend hatte ich Spaghetti für mein Abendessen. Heute Abend hatte ich Spaghetti auf meinem Hemd nach einem Unfall verschüttet.,Heute Abend hatte ich Spaghetti für mein Abendessen. Heute Abend hat mir ein Fremder Spaghetti über den Kopf geworfen.
"Mein Mann und ich machten eine Pause, um uns um unsere Yacht zu kümmern, aber wir wünschten uns, wir hätten etwas zum Mittagessen mitgebracht.",Ich habe die Katzen-Wurfbox gewechselt und ihr einen Leckerbissen gegeben.
"Ich beschloss, eine Kuh als Teil der FFA aufzuziehen.","Die Sitze im Zug, den ich gefangen hatte, waren reichlich gepolstert."
"Ich bin ein buisness tycoon und ich habe mein halbes Vermögen für eine Aktie ausgegeben, die gestiegen ist.","Ich bin ein Geschäfts-Tycoon und ich habe mein halbes Vermögen für eine Aktie ausgegeben, die gleich geblieben ist."
"Ich beschloss, in den Urlaub nach China zu gehen. Es war stressig, da ich nur ein paar Worte von Chinesisch sprechen.","Ich beschloss, in den Urlaub nach China zu gehen. Leider landete ich Anfang November 2020 in Wuhan."
Ich saß im Auto und wartete für kurze Zeit auf meine Mutter im Arztbüro.,"Ich war in der Notaufnahme, ich gab der Frau am Schreibtisch meine aktuelle Versicherungskarte."
"Ich zog mich an, um zu einem Vorstellungsgespräch zu gehen. Ich dachte, dass ich in meinem Anzug und Krawatte verantwortlich aussah.","Ich habe mich angezogen, um zu einem Vorstellungsgespräch zu gehen."
"Ich machte eine Schuhhalterung durch das Aufhängen der Schuhvorrichtung an einer Wand draußen. Ich war in der Lage, eine Menge verschiedener Nahrung in sehr wenig Raum zu wachsen.","Ich machte eine Schuhhalterung durch das Aufhängen der Schuhvorrichtung an einer Wand draußen. Ich war in der Lage, die Pflanzen ohne Biegen leicht zugänglich."
"Meine Mutter schrie mich an, weil sie dachte, ich würde fallen.","Ich hielt an, als ich auf der Straße ein Tier in Not sah. Das Tier hatte Schwierigkeiten zu atmen."
"Als ich meinen lokalen Nachrichtenkanal beobachtete, erfuhr ich, dass Coronavirus-Fälle im Niedergang waren.","Als ich meinen lokalen Nachrichtenkanal beobachtete, erfuhr ich, dass Koronavirus-Fälle auf dem Vormarsch waren."
"Ich zog meine Bettwäsche aus, um sie in der Waschmaschine zu waschen. Der Tröster warf meine Waschmaschine aus dem Gleichgewicht, so dass ich sie entfernen und sie getrennt von den Laken waschen musste.","Meine Frau sagte mir, sie sei schwanger, aber das Baby gehörte nicht mir."
"Ich habe beschlossen, mir einen Burger auf dem Herd zu machen.","Ich habe beschlossen, mir einen Burger auf dem Herd zu machen."
"Auf dem Roadtrip musste ich wirklich die Toilette benutzen, also hielten wir an der Tankstelle an.","Auf dem Roadtrip musste ich wirklich die Toilette benutzen, also hielten wir am Außenhaus an."
"Ich entschied mich für einen Mini-Kühlschrank für mein Wohnheimzimmer. Ich habe viel Geld gespart, weil die Leute mein Essen nicht mehr stehlen konnten.","Ich beschloss, einen Mini-Kühlschrank für mein Wohnheim zu bekommen. Es war schön, kalte Getränke und Eis zu trinken."
"Der Bingo-Anrufer in der Kirche nannte eine Nummer, die auf meiner Karte war.","Der Bingo-Anrufer in der Kirche nannte eine Nummer, die auf der Karte meines Freundes stand."
Ich war auf einem Konzert.,Ich esse eine Essens-Ersatzbar zum Mittagessen.
"Als ich in die Küche ging, wurde mir klar, dass der Topf mit Wasser überkocht war.","Als ich in die Küche ging, wurde mir klar, dass der Topf mit Marinara-Sauce überkocht war."
Ich beobachtete die Minuten auf der Uhr. Es war fast Zeit für die Schule zu beenden.,Ich beobachtete die Minuten auf der Uhr. Mittagszeit war kurz bevor zu beginnen.
"Ich habe mich entschieden, meinem Hund einen Pullover zu stricken.","Ich entschied mich, meinem Hund einen Pullover zu stricken. Er zerkaute ihn in kleine Stücke."
"Ich bestellte eine Gallone Farbe, als ich bemerkte, dass ich die falsche Farbe bestellt hatte.","Ich bestellte zwölf Liter Farbe, als ich bemerkte, dass ich die falsche Farbe bestellt hatte."
"Meine Kinder gaben mir eine schöne Karte für den Muttertag, weil sie es wollten.","Meine Kinder gaben mir eine schöne Karte für den Muttertag, weil ihr Vater sie dazu brachte, es zu tun."
"Ich konnte mich nicht entscheiden, wen ich als mein Partner wollte, als meine Freunde und ich Euchre spielten, also zeichneten wir Stöcke.","Ich konnte mich nicht entscheiden, wen ich als mein Partner wollte, als meine Freunde und ich Euchre spielten, also steckten wir das Spiel weg."
"Als ich auf dem Flugzeug im Gang saß, saß eine Person auf dem Fenstersitz.","Als ich auf dem Flugzeug im Gang saß, saß eine Person auf dem mittleren Sitz."
Mein Freund hat mich zum Essen in einem netten Restaurant mitgenommen.,"Ich sagte meinem Date im Restaurant, dass ich einen Job arbeite."
"Als ich auf einem Spaziergang durstig wurde, griff ich in meine Tasche und fand eine Wasserflasche.","Als ich auf einem Spaziergang durstig wurde, griff ich in meine Tasche und fand eine Tüte Chips."
"Während meine Augenbrauen gewachst wurden, wurden ein paar Strähnen meiner Haare im Wachs gefangen und herausgezogen.","Während meine Augenbrauen gewachst wurden, wurden einige meiner Wimpern im Wachs gefangen und herausgezogen."
"Ich fuhr meinen SUV zur Schule, während es regnete.","Ich fuhr mein Motorrad zur Schule, während es regnete."
"Ich habe als Kind viele Sonnenbrände, also bin ich vielleicht in Gefahr für Hautkrebs.","Ich habe als Kind viele Sonnenbrände, also bin ich in Gefahr für Hautkrebs."
Mein Freund pflanzte eines ihrer eigenen Haare in ihr Restaurant Essen.,Mein Freund pflanzte eines ihrer eigenen Haare in ihr Restaurant Essen. Der Besitzer sah sie es tun und war nicht beeindruckt.
"Ich habe die Bar von Snicker wirklich genossen, die mir mein Freund geschenkt hat.","Ich habe wirklich die lustige Snickers Bar genossen, die mir mein Freund geschenkt hat."
"Wir buchten ein Ferienhaus am Strand. Es regnete die ganze Zeit, dass wir dort waren.","Meine beste Freundin kam heute Morgen zu mir nach Hause, um mich zur Arbeit abzuholen, weil ich verschlafen war und jetzt zu spät kam."
"Als ich auf dem Laufband lief, fiel mir der Hut ab.","Ich musste zum Waschsalon, weil meine Waschmaschine nicht funktionierte."
"Ich ging mit meinem Vater zum Rodeo. Ich konnte ein Pferd reiten, bevor die Show begann.","Ich entschied mich, das Verkostungsmenü des Küchenchefs zu probieren."
"Ich ließ versehentlich das Buch, das ich las, auf den Boden fallen.","Ich ließ versehentlich das Sandwich, das ich auf den Boden aß, fallen."
"Ich spiele mit meiner Katze, indem er einen roten Laser auf dem Boden jagt. Ich spiele mit meiner Katze, indem er einen roten Laser auf dem Boden jagt. Manchmal läuft er in etwas und klopft es um..",Ich habe mich mit Freunden in einem Pub gestritten und mich mit einem anderen Mäzen gestritten.
Ich ging zu einer Radiosender-Promotion in einem Einkaufszentrum. Ich legte meinen Namen in die Verlosung.,"Ich fand es etwas beunruhigend, für meinen Lauf auf einer belebten Großstadtstraße zu gehen, und es stellte sich heraus, dass es der heißeste Teil des Tages war, und ich war der einzige Jogger."
Ich brachte einen überfüllten Picknickkorb mit in den Park.,Ich brachte eine Tüte Brezeln mit in den Park.
"Ich beschloss, zu meinem Klassentreffen zu gehen.","Als ich zum Abschlussball ging, habe ich Kaffee auf meine weiße Hose geschüttet."
Ich schnappte versehentlich einen Baum mit meinem Haken beim Angeln.,Ich schnappte meine Hand versehentlich mit meinem Haken beim Angeln.
"Ich fuhr auf der Autobahn, als ich mich daran erinnerte, dass ich meine Handtasche im hinteren Teil meines Kofferraums gelassen hatte.","Wenn ich den Sicherheitskurs eines Fahrers besuche, wird der Polizist mein Ticket reduzieren."
"Ich kam zum Teich und nahm meine Angelrute heraus, um etwas Fisch zu fangen.","Ich kam zum Teich und holte meinen Poolreiniger raus, um das Wasser zu reinigen."
"Nach einer langen Woche bemerkte ich, dass mein Auto schmutzig wurde.","Ich habe vergessen, ein Geschenk für die Geburtstagsparty zu kaufen."
"Als ich nach Hause kam, sah ich, dass mein Hund einen Haufen Junkpost zerkaut hatte.","Ich habe mich selbst geschnitten, als ich durch die Papiere kam."
"Ich musste das Foto wieder aufnehmen, nachdem ich es angesehen hatte.","Ich schaffte es zum Auto, in den Laden zu gehen, gerade als der Regen begann."
Meine Katze entkam und versteckte sich unter dem Haus. Er kam nach ein paar Minuten allein heraus.,Meine Katze entkam und versteckte sich unter dem Haus. Ich konnte ihn mit Thunfisch herauslocken.
Ich brachte meinen Hund zum Spielen nach draußen.,Ich habe einen Osterkorb voller Leckerbissen mit vielen hart gekochten Eiern.
Ich gab meinem Sohn ein Auto zum Geburtstag und er bekam am nächsten Tag eine Schnellfahrkarte.,Ich gab meinem Sohn ein Auto zu seinem Geburtstag und er stürzte es am nächsten Tag.
"Als ich mich aufs Bett vorbereitete, machte ich mir eine Tasse warme Milch, aber es war ranzig.",Ich kaufte einen neuen Laptop für meine Tochter. Sie lachte darüber.
"Als ich nach Hause kam, überprüfte ich die Post und sah, dass meine Post auf geregnet worden war.","Ich arbeite in einem Kellerbüro, das sich dunkel und klaustrophobisch anfühlt."
Ich verschüttete heiße Soße über den ganzen Hartholzboden.,Ich habe heiße Soße auf dem Teppichboden verschüttet.
"Der Haarschnitt, den ich beim Friseur bekam, hat sich nicht so entwickelt, wie ich es wollte.","Das Tattoo, das ich im Tattooladen bekommen habe, hat sich nicht so entwickelt, wie ich es wollte."
"Ich rief das Skigebiet an, um eine Reservierung zu buchen. Sie hatten nur ein kleines Zimmer zur Buchung zur Verfügung.","Ich rief das Skigebiet an, um eine Reservierung zu buchen. Sie waren komplett gebucht, so dass ich meine Winterpläne stornieren musste."
"Als ich gestern Abend auf der Party war, wurde ich mit einer Plastikflasche in den Kopf geschlagen.","Als ich gestern Abend auf der Party war, wurde ich mit einer Glasflasche in den Kopf geschlagen."
"Als ich im Pizzarestaurant war, musste ich zwanzig Minuten auf meine Bestellung warten.","Als ich im Restaurant war, musste ich zwanzig Minuten auf mein Wasser warten."
"Ich habe Ratten in den Wänden meines Hauses. Ich habe versucht, sie zu vergiften, aber meine Katze aß stattdessen das Gift.",Ich bin nach New York gefahren und habe einen Platten auf dem Weg dorthin.
"Meine verkabelten Ohrhörer fielen mir aus dem Ohr, während ich joggte.","Meine drahtlosen Ohrhörer fielen aus meinem Ohr, während ich joggte."
"Ich erhielt einige Nachrichten von einem geheimen Bewunderer. Ich ignorierte sie, und sie ließ mich in Ruhe.","Ich erhielt einige Nachrichten von einem geheimen Bewunderer. Ich ignorierte sie, aber sie hielt Messaging mir, bis ich sie blockierte."
"Während meiner letzten Klasse kündigte der Lehrer an, dass es morgen keine Schule geben würde, aufgrund von Elternlehrerkonferenzen.",Während meiner letzten Klasse kündigte der Lehrer morgen einen halben Tag aufgrund von Elternlehrerkonferenzen an.
Die hintere Gasse hinter meinem Haus ist aus Pflaster.,"Ich habe vergessen, mein Geschenk auf die Geburtstagsparty zu bringen."
Ich rannte im Iron Man Triathlon. Ich beendete zuerst und schlug die Konkurrenz.,Ich lief im Iron Man Triathlon. Ich beendete und hatte am Ende ein tolles Gefühl.
"Ich nehme wohl Badeseife auf meinem Haar, seit mir das Shampoo ausgeht.","Ich schätze, ich werde Wäscheseife auf meinem Haar verwenden, seit mir das Shampoo ausgegangen ist."
Mein Vater hat für meine vierjährige College-Ausbildung bezahlt.,Mein Vater hat für meine vierjährige Ausbildung bezahlt.
"Meine Frau sagte, ich solle die Weihnachtslichter ausschalten.","Meine Mutter hatte es satt, dass ich rumhing, also fing ich an, Aufgaben für den Nachbarn zu erledigen."
"Ich ging in die Schule, um zu lernen, wie man schweißt.","Ich ging zur Schule, um zu lernen, wie man schweißt."
"Ich ging zum Augenarzt. Mir wurde gesagt, ich hätte 20/20 Visionen.",Meine Mom macht immer wieder Reis und Bohnen zum Lebensmittelgeschäft.
"Als ich heute meinen Hund zum Tierarzt brachte, sagte der Tierarzt, mein Hund habe nur Allergien.","Als ich heute meinen Hund zum Tierarzt brachte, sagte der Tierarzt, mein Hund müsse morgen wiederkommen."
"Mein Arzt sagte, ich brauche Blutuntersuchungen.","Ich ging zum Arzt für die regelmäßige Untersuchung. Mein Arzt sagte, dass sie einige Bedenken hinsichtlich einiger Ergebnisse hatte und möchte eine Follow-up so bald wie möglich planen."
Ich habe meine Abschlussprüfung für Calculus betrogen. Ich habe den Test kaum bestanden und die Klasse bestanden.,Ich habe meine Abschlussprüfung für Calculus betrogen.
"Nachdem ich sagte, mein Held sei Michele Kwan, hat mich meine Mutter zum Eislaufen eingeladen.","Nachdem ich sagte, mein Held sei Michele Kwan, meldete mich meine Mutter zum Musikunterricht an."
"Ich hielt an der Post, um ein großes Paket zu mailen.","Ich hielt an der Post, um ein großes Paket zu mailen."
Ich streckte mich auf meinem neu geschaffenen King Sized Bett aus.,Ich streckte mich auf meinem neu geschaffenen Queen Sized Bett aus.
"Ich musste mich heute Morgen bei meinem Chirurgen verabschieden, weil er für ein paar Tage auf einen medizinischen Kongreß ging.","Ich musste mich heute Morgen bei meinem Mann verabschieden, weil er ein paar Wochen lang mit seinen Kumpels auf ein Casino-Hopping-Abenteuer ging."
Ich ging ins Fitnessstudio für mein tägliches Training. Ich stolperte auf dem Laufband und kratzte mir das Knie.,Ich ging ins Fitnessstudio für mein tägliches Training. Ich brach versehentlich eine Maschine und musste dafür bezahlen.
"Ich ging einkaufen und das Lebensmittelgeschäft war aus Toilettenpapier, ich musste stattdessen Papier Servietten kaufen.","Ich ging einkaufen und das Lebensmittelgeschäft war aus Toilettenpapier, ich musste stattdessen Verpackungspapier kaufen."
"Ich war sehr intelligent und gut gesprochen, aber mein Cousin erschien nervös.","Ich war sehr intelligent und gut gesprochen, aber mein Cousin vergisst seine Zeilen."
"Ich ging zu einem Track, der sich traf.","Ich kam zu spät zur Arbeit, aber das große Treffen war kurz davor, zu beginnen."
"Die Garage war voll, also parkte ich mein Auto drei Blocks entfernt.","Ich fand heraus, dass meine erwachsene Tochter mit einem verheirateten Mann zusammen ist."
Ich musste in die Notaufnahme. Ich war gefallen und hatte mir den Finger gebrochen.,Ich musste in die Notaufnahme. Ich war von einer 15-Fuß-Leiter gefallen und brach mir den Kopf auf.
Ich kochte einen großen Braten zu Hause. Ich wurde in einem lokalen Koch-Blog vorgestellt.,Ich kochte einen großen Braten zu Hause. Meine Familie liebte meinen Braten.
"Als ich am Flughafen durch den Sicherheits-Checkpoint ging, gab es keine Leitung.","Als ich durch den Sicherheitskontrollpunkt am Flughafen ging, wurde ich für eine zusätzliche Vorführung ausgewählt."
Ich gehe mit meiner Familie in den Urlaub nach Fidschi.,Ich gehe mit meiner Familie in die nächste Stadt.
Ich fand meine Brieftasche und sie war bei den Verlorenen und Gefundenen.,Ich fand meine Brieftasche und das Geld war weg.
Ich gab meinem Sohn ein Auto zum Geburtstag und er bekam am nächsten Tag eine Schnellfahrkarte.,"Meine Mutter schrie mich an, weil ich mein Zimmer nicht sauber gemacht habe."
"Ich entschied mich für einen Angelausflug mit einigen meiner Freunde. Wir fingen nur ein paar kleine Fische, aber wir fanden auch einen Haufen Crawdads.","Ich beschloss, mit einigen meiner Freunde auf einen Angelausflug zu gehen."
"Ich ging rüber, um zu sehen, was mein Nachbar tat, er zog sein Auto aus der Fahrt heraus.","Ich ging rüber, um zu sehen, was mein Nachbar tat, er zog auf meinem Rasen."
"Als ich an der Tankstelle ankam, sah ich, dass die Gaspreise wieder gefallen waren.","Als ich an der Tankstelle ankam, sah ich, dass alle Pumpen bereits besetzt waren."
Ich half meinem Freund beim Umzug und er kaufte uns Pizza.,"Ich sagte dem Küchenchef, er solle mich überraschen, und er brachte mir ein Steak."
Ich wurde als Chefkoch im Silicon Valley eingestellt. Ich arbeitete für Elon Musk und wurde auf der ganzen Welt geflogen.,Ich wurde als Chefkoch im Silicon Valley eingestellt. Ich wurde in einem Artikel einmal in Executive Chef online vorgestellt.
Ich habe nicht aufgepasst und bin fast in eine Schlammpfütze gerannt.,Ich habe nicht aufgepasst und bin in eine Schlammpfütze gerannt.
"Ich frage mich, was passieren wird, weil ich eine Kirschgrube geschluckt habe!","Ich frage mich, was passieren wird, weil ich eine Pfirsichgrube geschluckt habe!"
"Ich beschloss, einige Figuren für die Oberseite meiner Kommode zu kaufen. Meine Katze klopfte eine von der Kommode und es zerschmetterte.","Ich verlor mein Schneemobil an eine Lawine, während ich einen Berg hinunterging."
"Ich beschloss, in den Urlaub nach Deutschland zu gehen.","Ich übte im Fitnessstudio, und die Duschen waren voll."
"Ich nahm die U-Bahn gestern von der Arbeit nach Hause, weil mein Auto im Laden war. Ich schlief ein und verpasste meinen Halt, also musste ich weg, wo ich aufwachte und den Rest des Weges nach Hause gehen.","Ich habe gestern die U-Bahn von der Arbeit mitgenommen, weil mein Auto im Laden war."
"Ich ging zur Tankstelle, um ein Wasser zu kaufen.","Ich ging zur Tankstelle, um ein Wasser zu kaufen."
"Ich ging zur Bank, da musste ich meinen Gehaltsscheck einstecken.",Ich habe mein Handy auf einem Musikfestival ins Gras geworfen.
"Während ich mit Freunden Poker spielte, ließ ich meine Karten fallen und musste eine Neuverteilung vornehmen.","Während ich mit Freunden Poker spielte, ließ ich meine Karten fallen und musste falten."
Während eines Geschäftsessens verschüttete ich versehentlich Wasser auf meinen Anzug.,"Ich fing an, Truthähne in meinem Hof aufzuziehen, und die Truthähne kämpften ständig miteinander."
"Ich ging in den Briefkasten, um meine Post zu holen. Ich bekam eine schöne Geburtstagskarte von meiner Mutter mit 20.00 drin.","Ich hielt in einem lokalen Restaurant, um nach einer veganen Mahlzeit zu suchen. Es war ein nachhaltiges, Bio-Café mit vielen veganen und vegetarischen Optionen."
Ich war gestern auf einem Flug und habe den ganzen Weg geschlafen.,Ich war gestern auf einem Flug und die Person neben mir schlief den ganzen Weg.
"Ich beschloss, einige Figuren für die Oberseite meiner Kommode zu kaufen. Ich erfinde Geschichten über sie, während ich einschlafe.","Ich beschloss, einige Figuren für die Spitze meiner Kommode zu kaufen."
"Ich bin früh genug auf dem Campus angekommen, um zu frühstücken.","Ich las einen Artikel über die Covid Pandemie und es sagte, dass das Virus nicht so leicht wie gedacht verbreiten, so dass wir bald wieder ein normales Leben."
"Ich ging mit meinem Hund spazieren und er bellte einen anderen Hund an, den wir passierten.","Ich ging mit meinem Hund spazieren, er brach sich von der Leine und rannte die Straße runter."
"Ich habe versehentlich einen Ballon geknallt, nachdem ich ihn zu hart gedrückt hatte.","Ich habe versehentlich einen Wasserballon geknallt, nachdem ich ihn zu hart gedrückt hatte."
"Es ist schwer, Zeit zu finden, sich zu sehen, weil sie so beschäftigt ist.","Ich ging zu meinen Eltern, um mich um meine Mutter zu kümmern, die KOVID hatte."
Meine Tante gab mir das einzige Bild meiner Mutter.,Ich ging durch meinen Dachboden.
Im Park bellte mein Hund laut auf eine Vogelschar.,Im Park bellte mein Hund laut auf ein Baby.
Ich brachte meinen vierten Klassenkurs in eine Old West Erholungsstadt. Ein oder zwei der Kinder machten unreife Witze.,"Mein Hund grub ein Loch in meinem Hinterhof, um unter dem Zaun zu tunneln und zu fliehen."
Ich musste heute meinen Sohn im Fitnessstudio abholen.,Ich musste heute meinen Sohn in der Bar abholen.
Ich habe das ganze Unkraut im Vorgarten gemacht und heute Morgen den Rasen gemäht.,"Ich habe das ganze Gras heute Morgen im Vorgarten gemacht, aber ich muss noch den Rasen mähen."
Ich habe einen Gutschein für einen neuen Fernseher für den halben Preis und ich muss ihn in dreißig Tagen benutzen.,Ich schaute hinunter auf die Briefe in der Liefertasche meiner Route und es war fast voll.
"Als ich die Lebensmittel reinbrachte, ließ ich die Chips auf den Boden fallen.","Ich sah, wie die Polizisten an meine Tür klopften."
Ich trat in eine Cross-Fit-Klasse in der Turnhalle. Die Turnhalle wegen Corona Virus geschlossen und es wurde abgesagt.,Ich ging ins Krankenhaus und wurde mit COVID-19 diagnostiziert Ich entwickelte ein Fieber (hohe Temperatur)
"Ich entschied mich, im Urlaub nach Italien zu gehen. Die Sehenswürdigkeiten waren atemberaubend, obwohl die Lebenshaltungskosten hoch waren.",Ich habe meinem Hund ein Bad gegeben.
"Ich bin heute in den Park gegangen, habe Baseball mit ein paar alten Freunden gespielt und habe eine tolle Zeit.","Ich lernte, wie man einen magischen Akt macht. Ich wurde eine lokale Berühmtheit und trat für große Menschenmengen auf."
Meine Mutter hat mich im Vergnügungspark abgesetzt.,"Während der Kampagne sah ich, wie der Senator meine Frau küsste."
Meine Nachbarn spielten um zwei Uhr nachmittags vor meinem Haus laute Musik.,Meine Nachbarn spielten um zwei Uhr morgens laute Musik vor meinem Haus.
"Ich zog meine Bettwäsche aus, um sie in der Waschmaschine zu waschen. Der Tröster warf meine Waschmaschine aus dem Gleichgewicht, so dass ich sie entfernen und sie getrennt von den Laken waschen musste.","Ich zog meine Bettwäsche aus, um sie in der Waschmaschine zu waschen. Ich brauchte drei Trocknerzyklen, um alles zu trocknen und meine Stromrechnung zu zerren."
"Ich bestellte ein Buch online, aber als es ankam, erkannte ich, dass es länger war, als ich erwartet hatte.","Ich bestellte ein Buch online, aber als es ankam, erkannte ich, dass es in einer anderen Sprache war."
Ich habe meinen Deckenventilator zu Hause entfernt.,Ich wollte gestern zum Arzt gehen.
"Ich sah, wie die Polizisten an die Tür meines Nachbarn klopften.","Ich sah, wie die Polizisten an meine Tür klopften."
"Ich habe einen Laborpartner, ich höre mir eine andere Perspektive an.",Ich habe einen Laborpartner.
"Ich finde, meine Elektrizität geht manchmal während eines Sturms aus.","Ich finde, meine Elektrizität geht regelmäßig während eines Sturms aus."
"Ich wurde wegen eines Verbrechens vor Gericht gestellt, wurde ausgesetzt und ging nach Hause.","Es stellt sich heraus, dass die intensiven Schmerzen in meinem Magen ein sich entwickelndes Geschwür waren."
"Ich beschloss, meine Skateboard-Tricks im Skatepark zu üben.",Ich teilte mir einen Ort mit einem OCD-Mitbewohner und er war ein häufiger Putzer.
"Mom nahm mich mit auf eine schöne Wanderung, um mir die Nachbarschaft zu zeigen.","Mom nahm mich mit auf eine schöne Wanderung, um mir die Nachbarschaft zu zeigen."
"Ich röste Marshmallows über der Feuergrube, als ich zu nah kam und mein Marshmallow in Brand geriet.","Ich röste Marshmallows über der Feuergrube, als ich zu nahe kam und mein Hemdarm in Brand geriet."
"Ich habe eine Beschwerde an meine Kongressabgeordnete geschickt, sie hat einen Handler zurückgeschrieben.","Ich schickte eine Beschwerde an meine Kongressabgeordnete, und ihre Mitarbeiter schickten einen Brief zurück."
Ich geriet während eines Basketballspiels in Konflikt mit dem anderen Team.,Ich geriet während eines Basketballspiels in Konflikt mit meinem eigenen Team.
Ich bin ein Aufenthalt zu Hause Eltern. Ich muss nicht arbeiten.,Ich bin ein Aufenthalt zu Hause Eltern.
Ich ging mit meinem schwarzen Pudel spazieren und der Hund zog mich gewaltsam die Straße runter.,"Ich nahm meinen schwarzen Pudel spazieren, der Hund floh und ich jagte ihn eine Stunde lang."
"Ich bemerkte, dass der Rasen unebene war, nachdem ich ihn selbst geschnitten hatte.","Ich bemerkte, dass meine Haare unebene waren, nachdem ich sie selbst geschnitten hatte."
"Ich schnitt in das Brot, das frisch aus dem Ofen war, um es zu schmecken.","Ich schnitt in das Brot, das frisch aus dem Ofen gestern war, um es zu schmecken."
"Ich hätte fast meinen Regenschirm vergessen, bevor ich das Haus verließ.","Ich habe meinen Regenschirm vergessen, als ich im Auto war."
"Ich entschließe mich, einen Computer von Grund auf neu zu bauen.","Ich habe das Rennen verloren, aber wenigstens habe ich nicht betrogen."
"Der Arzt informierte mich, dass die Beule auf meinem Rücken ein Insektenbiss war.","Der Arzt informierte mich, dass die Beule auf meinem Rücken eine Warze war."
"Ich zog meine Weihnachtsdekorationen heute heraus, um mein Haus früh zu dekorieren. Ich vergaß, wie viele schöne Dekorationen ich hatte, bis ich anfing, sie auszupacken.","Ich habe heute meine Weihnachtsdekorationen herausgezogen, um mein Haus früh zu schmücken."
"Am heißesten, feuchtesten Tag des Jahres trug ich eine lockere Bauernbluse.","Am heißesten, feuchtesten Tag des Jahres trug ich ein enges Unterhemd und Pullover."
"Ich habe viel Arbeit in die Pflanzung von jährlichen Blumen und Fichten auf dem Vorgarten in diesem Jahr. Wir landeten immer einige wirklich kalte Nächte, aus dem Blauen und alle meine Blumen starben.",Ich wachte auf und konnte mich nicht bewegen und erkannte dass mich jemand festhielt.
"Mein Lehrer sagte, ich solle jeden Tag das Wissenschaftslabor besuchen, aber mein bester Freund hat die Klasse übersprungen.","Ich ging zu meinen Eltern, um mich um meine Mutter zu kümmern, die KOVID hatte."
Ich wurde beim Jaywalking vor der Polizeiwache erwischt.,"Ich wurde erwischt, als ich vor der Polizeiwache Kokain schnüffelte."
Ich nahm ein Schmerzmittel und meine Kopfschmerzen verschwanden.,Ich nahm eine Schmerzmedikation und begann mich schwindlig zu fühlen.
"Ich beschloss, meine Kürbisse auf der Bezirksmesse auszustellen. Viele Leute kommentierten, wie groß es war.","Ich beschloss, meine Kürbisse auf der Bezirksmesse auszustellen."
"Ich bin PR-Spezialist, und einer meiner Kunden twitterte bei 2 A.M. Es war eine schweifende Beschwerde über eine unglückliche Beziehung.","Ich bin PR-Spezialist, und einer meiner Kunden twitterte bei 2 A.M. Es war eine Reihe von schockierenden Rassenschnecken."
"Als ich heute Morgen die Laken unter die Matratze schleppte, während ich das Bett machte, brach ich einen Nagel.","Als ich heute Morgen die Laken unter die Matratze schleppte, während ich mein Bett machte, klemmte ich meinen Finger."
"Ich beschloss, Warzenschweine nach Fleisch zu züchten, die immer wieder den Zaun beschädigten und versuchten auszugraben.","Ich beschloss, Warzenschweine nach Fleisch zu züchten."
"Ich bat meine Tochter, ihr Schlafzimmer zu putzen.","Ich bat meine Tochter, ihr Schlafzimmer zu putzen und stattdessen ein Nickerchen zu machen."
"Die Wurfkiste meiner Katze war extrem schmutzig. Als ich losging, um sie zu putzen, putzte meine Mitbewohnerin sie bereits.","Die Wurfbox meiner Katze war extrem schmutzig. Meine Katze rieb sich an mein Bein, schnurrte, nachdem ich die Wurfbox ausgeräumt hatte."
"Nachdem ich in den Urlaub gegangen war, wurde mir klar, dass ich vergessen hatte, mein Auto zu sperren.","Nachdem ich in den Urlaub gegangen war, wurde mir klar, dass ich vergessen hatte, mein Haus zu schließen."
Ich machte ein paar Clep-Prüfungen. Ich habe innerhalb von drei Jahren früh abgeschlossen.,"Ich habe ein paar Clep-Prüfungen gemacht, das Community College gab mir Credits für jeden bestandenen Clep-Test."
