baseline,less_pleasant
Mein Auto ist liegengeblieben. Ich musste neue Reifen kaufen.,Mein Auto ist liegengeblieben. Ich musste neue Reifen und einen neuen Motor kaufen.
Ich habe alle meine schmutzigen Kleider zur Wäscherei gebracht. Waschtag ist immer so mühsam.,"Ich habe meine ganzen schmutzigen Kleider zur Waschküche gebracht. Die Maschine hat mein ganzes Geld gefressen, aber nie eingeschaltet."
"Es war die Reihe meines Bruders, das Abendessen zu machen. Er hat Burger und Pommes frites gekocht.","Es war die Reihe meines Bruders, das Abendessen zu machen. Er machte Schinkensandwiches für uns."
Ich ging mit meinem Hund in den Park.,"Ich ging mit meinem Hund in den Park. Es begann zu regnen, also mussten wir zurückkommen."
"Ich ging zum Laden und sie hatten alle Zutaten für die Lasagne, einschließlich der biologischen Vollkornnudeln.","Ich ging zum Laden und sie hatten alle Zutaten für die Lasagne, außer irgendeiner üblichen Pasta, also musste ich dieses glutenfreie Zeug holen."
Heute Morgen bin ich wie immer in den Schulbus gestiegen.,Heute Morgen bin ich wie immer in den Schulbus gestiegen. Ein Trottel hat ständig gegen die Rückseite meines Sitzes getreten.
"Ich fühlte mich niedergeschlagen, also wandte ich mich an meine Freundin um Unterstützung, und sie war für mich da.","Ich fühlte mich niedergeschlagen, also wandte ich mich an meine Freundin um Unterstützung, und sie hat mich ignoriert."
"Ich bediente Tische. Ich sang ""Happy Birthday.""",Ich habe Tische bedient.
"Als ich die Brücke überquerte, sah ich Fische im Wasser.","Als ich die Brücke überquerte, sah ich alte Geräte im Wasser."
Ich habe die Dichtungen entlang meiner Fenster installiert.,Ich habe die Dichtungen entlang meiner Fenster entfernt.
Ich habe beim Design des Sets des Films geholfen. Das Set hat die Handlung unterstützt.,Ich habe beim Design des Sets des Films geholfen.
"Ich habe mich entschieden, wie man Leder gerbt und behandelt. Die Kuhhaut, die ich bekommen habe, roch wirklich schlecht.","Ich habe mich entschieden, wie man Leder gerbt und behandelt. Nachdem ich das Fell in die Sonne zum Trocknen gelegt und gedehnt hatte, wurde es von Krähen belagert, die Stücke davon fraßen."
"Ich beschloss, Höhlenforschung zu betreiben und trat in ein riesiges Labyrinth von Höhlen ein. Ich stieß auf eine Sackgasse, die mich zwang, den Weg zurückzugehen, den ich gekommen war, wo ich einigen fliegenden Fledermäusen begegnete, von denen mich eine biss.","Ich beschloss, Höhlenforschung zu betreiben und ein riesiges Labyrinth von Höhlen zu betreten. Ich wurde von einer Fledermaus gebissen und habe mir in der Höhle Tollwut eingefangen."
Ich habe ein neues Spielzeug für meinen Hund gekauft. Er hat 4 Minuten damit gespielt.,Ich habe ein neues Spielzeug für meinen Hund gekauft.
"Ich habe angefangen, in meinem Garten zu arbeiten. Ich habe entdeckt, dass viele meiner Gemüse vom letzten Jahr von selbst wieder wachsen.","Ich habe angefangen, in meinem Garten zu arbeiten. Es gab keine Unkräuter, also war ich viel schneller fertig als letztes Jahr."
"Ich beschloss, einen Schneemann zu bauen, nachdem der erste Schnee des Jahres gefallen war. Mein älterer Bruder hat ihn umgestoßen, nur um ein Arschloch zu sein.","Ich beschloss, einen Schneemann zu bauen, nachdem der erste Schnee des Jahres gefallen war. Mein älterer Bruder machte ihn anatomisch korrekt, als ich nicht hinsah, und meine Eltern und die Nachbarn schrien mich an."
Ich wurde in ein Internat für sehr wohlhabende Teenager geschickt.,Ich wurde in ein Internat für sehr problematische Teenager geschickt.
"Ich habe einen Vater, der reich ist und mir in seinem Testament alles hinterlassen hat.","Ich habe einen Vater, der reich ist und mir vielleicht alles in seinem Testament hinterlässt."
Ich habe ein neues Buchgenre ausprobiert.,Ich habe ein neues Buchgenre ausprobiert. Mir hat das Genre nicht gefallen.
"Ich habe meinen Hund nach draußen gebracht, damit er sich erleichtern kann.","Ich habe meinen Hund nach draußen gebracht, damit er sich erleichtern kann. Danach ist er in den Schlamm getreten."
Ich habe mit meiner Mutter über ihre Steuern gesprochen.,"Ich habe mit meiner Mutter über ihre Steuern gesprochen. Ich habe mit meiner Mutter über den geringen Betrag gesprochen, den sie dem IRS schuldet."
"Ich bin mit meinem Vater zum Fußballspiel gegangen als Geschenk zum Vatertag, unser Team hat leider verloren.","Ich bin mit meinem Vater zum Fußballspiel gegangen als Vatertagsgeschenk, wegen betrunkener Studenten vor uns sind wir früh gegangen."
Mein Bruder nimmt mich mit zu einer mittelalterlichen Burg.,Mein Bruder nimmt mich mit zu einer mittelalterlichen Burg. Ich bin gegen eine Steinmauer gerannt.
Ich habe meine Abschlussprüfungen abgelegt und habe keinen der Kurse nicht bestanden.,Ich habe meine Abschlussprüfungen abgelegt.
"Ich habe einen Buchclub in meiner Nachbarschaft gegründet. Wir haben viel Aufsehen erregt, weil wir Hunderte von Mitgliedern hatten und berühmte Autoren wie Stephen King und John Grisham gewinnen konnten, die uns Bücher vorlasen. Oft gaben sie uns Bücher kostenlos und signierten unsere Exemplare.","Ich habe einen Buchclub in meiner Nachbarschaft gegründet. Wir haben alle Bücher kostenlos bekommen, weil die Autoren unsere Empfehlungen wollten."
Ich bin mit meiner Nichte nach Disneyland gegangen.,"Ich bin mit meiner Nichte nach Disneyland gegangen. Wir haben stundenlang angestanden und konnten nur drei Fahrgeschäfte fahren, bevor meine Nichte müde wurde."
Ich habe einige illegale Feuerwerkskörper für den 4. Juli gekauft. Meine Kinder hatten viel Spaß.,Ich habe einige illegale Feuerwerkskörper für den 4. Juli gekauft.
"Ich habe einen besten Freund, der immer die lustigsten Aktivitäten vorschlägt.","Ich habe einen besten Freund, der immer vorschlägt, dass wir zu Hause bleiben."
Ich sah einen Specht draußen.,"Ich sah einen Specht draußen. Ich machte mir Sorgen, als er um die Bäume flog und nach Beute suchte."
Ich bin gestern zum Lebensmittelgeschäft gegangen.,"Ich bin gestern zum Lebensmittelgeschäft gegangen. Sie hatten einen der Zutaten für den Kuchen, den ich machen wollte, nicht vorrätig."
Ich war gestern Abend in einer Bar.,"Ich war letzte Nacht in einer Bar. Ich habe viel zu viel getrunken und mich erbrochen, bevor ich nach Hause gegangen bin."
Meine Mutter hat meinen Hund in den Park gebracht und ihn irgendwie verloren.,Meine Mutter hat meinen Sohn in den Park gebracht und ihn irgendwie verloren.
Ich machte eine Reise zum Ozean.,"Ich machte einen Ausflug zum Ozean. Ich ging zum Strand, aber es war die ganze Zeit bewölkt."
Ich musste früher als gewöhnlich für meinen neuen Job aufstehen.,"Ich musste früher als gewöhnlich aufwachen, wegen des Bellens meiner Hunde."
Ich habe in einem Baseballspiel gespielt und habe dort meine Freunde gesehen.,Ich habe in einem Baseballspiel gespielt und habe meinen Handschuh vergessen.
Ich musste den Bus zur Arbeit nehmen.,Ich musste den Bus zur Arbeit nehmen. Es roch schlecht im Bus.
"Am Wochenende hat mein Vater mich mitgenommen und mir das Fahren beigebracht, und ich habe meine Fahrprüfung bestanden.","Am Wochenende hat mein Vater mich mitgenommen und mir das Fahren beigebracht, aber ich habe meine Fahrprüfung nicht bestanden."
"Ich ging, um meinen Busausweis an der Universität abzuholen. Sie sagten mir, ich müsse in einer Woche zurückkommen, um ihn abzuholen.","Ich bin zur Universität gegangen, um meinen Busausweis abzuholen. Ich muss eine Geldstrafe von 50 Dollar bezahlen und sie werden ihn in einer Woche bereit haben."
Ich habe meine Autoschlüssel verloren. Ich musste die Schlüssel ersetzen lassen.,Ich habe meine Autoschlüssel verloren. Mein Auto wurde am nächsten Tag gestohlen.
Eine Freundin hat mich zu einem Spukhaus eingeladen. Ich musste sie abholen.,Eine Freundin hat mich zu einem Spukhaus eingeladen. Ich musste sie abholen und für unsere Tickets bezahlen.
Ich ging in den Garten und pflückte einige Orangen.,Ich ging in den Garten und trat in etwas Schlamm.
"Ich habe meine Decke zu Hause gestrichen. Die Farbe ist so gut geworden, dass mir ein lokaler Geschäftsmann einen Job angeboten hat, Häuser zu streichen, die er gebaut hat.","Ich habe meine Decke zu Hause gestrichen. Ich konnte meinen Nachbarn beibringen, wie man malt wie ich, und war beliebt."
"Ich habe meinen Hund zum Optometristen gebracht, um seine Augen überprüfen zu lassen, und der Arzt hat mir gesagt, dass er in Ordnung ist.","Ich habe meinen Hund zum Optometristen gebracht, um seine Augen untersuchen zu lassen, und der Arzt hat mir gesagt, dass er Katarakte hat."
Ich sah einen Fuchs am Rand des Waldes entlanggehen.,Ich sah einen Fuchs am Rand meines Hühnerstalls entlanglaufen.
"Ich ging zur Parkbank. Ich sah eine beige Farbe, die auf ihrer Sitzfläche war.",Ich ging zur Parkbank. Ich roch Urin auf ihrer nassen Oberfläche.
Ich ging den verlassenen Stollen entlang.,"Ich ging den verlassenen Stollen entlang. Ich hörte seltsame Geräusche, als ich im Stollen war."
"Wenn ich Verhütung praktiziere, kann ich die Vaterschaft vermeiden.","Wenn ich Verhütung praktiziere, sollte ich Vaterschaft vermeiden können."
"Ich beschloss, mein Make-up während der Autofahrt aufzutragen. Mein Eyeliner sah irgendwie wackelig aus.","Ich beschloss, mein Make-up während der Fahrt aufzutragen. Ich wäre fast auf das Auto vor mir aufgefahren."
Ich gehe zur Delikatessen.,"Ich gehe zur Delikatesse. Ihre Küche hat Feuer gefangen, während ich dort war."
Meine Xbox One ließ sich nicht einschalten.,"Meine Xbox One ließ sich nicht einschalten. Ich habe herausgefunden, dass mein kleiner Bruder Wasser hineinverschüttet hat."
"Ich habe in der Zeitung gelesen, dass es auf der anderen Seite der Stadt einen Raubüberfall gegeben hat.","Ich habe in der Zeitung gelesen, dass es auf der anderen Seite der Stadt einen Mord gegeben hat."
"Mir wurde gesagt, dass mein Zuhause zwangsgeräumt werden würde. Mir wurde befohlen, eine umfangreiche Reinigung durchzuführen, die mich in den Bankrott treiben würde.","Mir wurde gesagt, dass mein Zuhause zwangsgeräumt werden würde. Ich wurde aus meiner Wohnung geworfen, weil ich der Anordnung nicht nachkommen konnte."
"Ich beschloss, mir eine Brezel zu holen und einen Film im Einkaufszentrum zu sehen. Der Film stellte sich als der beste Film heraus, den ich dieses Jahr gesehen habe.","Ich beschloss, mir eine Brezel zu holen und einen Film im Einkaufszentrum zu sehen. Im Kino war genug Platz, also konnte ich den besten Platz im Haus wählen."
Ich ging zum Lebensmittelgeschäft.,"Ich bin zum Lebensmittelgeschäft gegangen. Ich habe einige der Sachen gekauft, die ich brauchte, meine Gutscheine waren nicht gültig."
Ich bin gestern ins Kino gegangen. Der Film war schrecklich und hatte zu viel Schimpfwörter.,"Ich bin gestern ins Kino gegangen. Das Kino roch schrecklich, der Film war unangemessen und das Popcorn war ekelhaft."
Ich habe einen neuen Anzug für die Arbeit mitgebracht. Ich habe einen neuen Anzug für die Arbeit und eine passende Krawatte mitgebracht.,"Ich habe einen neuen Anzug für die Arbeit mitgebracht. Ich habe einen neuen Anzug für die Arbeit mitgebracht und fand, wie er aussah, großartig."
"Ich ging zum Arzt für eine Untersuchung meiner Krankheit. Er sagte, meine Krankheit verbessert sich.",Ich ging zum Arzt zur Untersuchung meiner Krankheit.
"Ich nehme eine heiße Dusche, nachdem ich den Schnee geschaufelt habe.","Ich nehme eine lauwarme Dusche, nachdem ich den Schnee geschaufelt habe."
"Ich stellte fest, dass ich den Kaffee, den ich bestellt hatte, nicht bezahlen konnte, aber der Barista sagte, es sei kein Problem und ließ mich ihn trotzdem haben.","Ich habe herausgefunden, dass ich den Kaffee, den ich bestellt hatte, nicht bezahlen konnte, also hat der Barista ihn zurückgenommen."
"Meine Mutter sagte mir, ich solle meinen Koffer packen. Sie gab mir Flugtickets nach Hawaii.","Meine Mutter sagte mir, ich solle meinen Koffer packen. Sie sagte mir, wir würden auf einen Ausflug zu meiner Oma fahren, die 15 Minuten entfernt ist."
"Ich bin joggen gegangen und habe eine Familie von Eichhörnchen gesehen, die einen Baum hochlief, was mich ablenkte, sodass ich gefallen bin und mir das Knie geprellt habe.","Ich bin joggen gegangen und habe eine Familie von Eichhörnchen gesehen, die einen Baum hochlief, was mich ablenkte, sodass ich gefallen bin und mein Knie gebrochen habe."
"Ich ging nach draußen, um mich um die Farm zu kümmern. Das Wetter draußen war perfekt.","Ich ging nach draußen, um sich um die Farm zu kümmern."
"Mein Freund und ich gingen in einen Nachtclub, wo wir einen Blick hineinwarfen, ihren Ex mit seiner neuen Freundin entdeckten, und sie fragte mich, ob wir woanders hingehen könnten.","Mein Freund und ich gingen in einen Nachtclub, wo wir einen Blick hineinwarfen, ihren Ex mit seiner neuen Freundin entdeckten, und sie sagte mir, dass sie rachsüchtig fühlte und wir sein Auto finden sollten."
Ich bin in der Sonne eingeschlafen und mit einem Sonnenbrand aufgewacht.,Ich bin in der Sonne eingeschlafen und mit einem Sonnenbrand aufgewacht.
"Ich hörte jemanden an meiner Tür klopfen. Jemand lieferte einen Preis, den ich in einer lokalen Verlosung gewonnen hatte.","Ich hörte jemanden an meiner Tür klopfen. Es war ein Lieferant, der ein Paket ablieferte, das ich bestellt hatte."
Ich habe bei der demokratischen Vorwahl gewählt. Mein bevorzugter Kandidat hat verloren.,Ich habe bei der demokratischen Vorwahl gewählt. Mein bevorzugter Kandidat musste wegen eines Skandals aussteigen.
Ich habe mir heute Morgen meinen eigenen Kaffee gemacht.,Ich habe mir heute Morgen meinen eigenen Kaffee gemacht. Er war schrecklich.
Ich ging in einen Escape Room.,Ich ging in einen Escape Room. Ich wurde aus dem Raum gelassen.
Mein Bruder nimmt mich mit zu einer mittelalterlichen Burg. Ich habe Freundschaft mit den streunenden Tieren rund um die Burg geschlossen.,Mein Bruder nimmt mich mit zu einer mittelalterlichen Burg.
Ich habe einen Rubik's Cube gekauft. Ich habe ihn beim ersten Versuch gelöst.,"Ich habe einen Rubik's Cube gekauft. Ich habe 2 Seiten gelöst, aber den Rest nicht."
Ich habe eine Lebensmittelspende für unsere Nachbarschaft organisiert. Wir haben eine Million Pfund Lebensmittel für Bedürftige gesammelt.,Ich habe eine Lebensmittelspende für unsere Nachbarschaft organisiert. Die Tafel konnte die Vorratskammer auffüllen.
"Mein Bruder hat mich eingeladen, mit seinem Fischerboot zu fahren. Wir haben ein paar Fische gefangen.","Mein Bruder hat mich eingeladen, mit seinem Fischerboot zu fahren."
"Ich halte jeden Morgen im örtlichen Lebensmittelgeschäft an, um ein Frühstücks-Sandwich zu holen. Es ist eine beruhigende Morgenroutine.","Ich halte jeden Morgen im örtlichen Lebensmittelgeschäft an, um ein Frühstückssandwich zu holen."
Ich wurde als Küchenchef im Silicon Valley eingestellt. Ich kochte das Essen schnell.,Ich wurde als Küchenchef im Silicon Valley eingestellt.
"Ich habe meinen Hund im Haus gelassen, als ich zur Arbeit ging. Er war glücklich, mich zu sehen, als ich zurückkam.","Ich habe meinen Hund im Haus gelassen, als ich zur Arbeit ging."
Ich habe heute Morgen geduscht.,"Ich habe heute Morgen geduscht. Mir ist die Seife ausgegangen und ich musste durch das Haus laufen, tropfnass, um ein weiteres Stück zu holen."
Letzten Frühling habe ich einige Samen im Garten gepflanzt.,Letzten Frühling habe ich einige Samen im Garten gepflanzt. Nur wenige der Pflanzen erreichten die Reife.
"Als ich mir die Ohren piercen ließ, suchte ich mir rote Edelsteinohrstecker aus.","Als ich mir die Ohren piercen ließ, musste ich schlichte Kunststoffstecker tragen."
Ich gab einem Bettler Geld. Der Bettler bat mich um mehr Geld.,Ich gab einem Bettler Geld. Der Bettler schrie mich an und forderte mehr Geld.
"Mein Auto hatte wenig Benzin. Ich habe es zur Tankstelle geschafft, bevor mein Auto stehen blieb.",Mein Auto hatte wenig Benzin.
Ich ging zu einem Festival.,Ich war auf einem Festival. Es hat die ganze Zeit gewittert.
"Ich setzte mich hin, um mich nach einem harten Arbeitstag zu entspannen. Der Hund rannte durch das Haus und auf die Möbel mit Schlamm an ihren Pfoten!","Ich setzte mich hin, um mich nach einem harten Arbeitstag zu entspannen. Alle Feuer- und Rauchmelder im Haus fingen an zu piepen!"
"Ich ging, um mein Busticket an der Universität abzuholen. Ich sah einige Freunde und wir unterhielten uns.","Ich ging, um meinen Busausweis an der Universität abzuholen. Ich sah einige Freunde und winkte ihnen von weitem zu."
Ich habe meinen Rucksack zu Hause vergessen. Meine Mutter hat ihn mir zur Schule gebracht.,"Ich habe meinen Rucksack zu Hause vergessen. Mein Freund hat mir erlaubt, seine Lehrbücher zu teilen."
"Ich beschloss, an einem schönen Tag mein Auto zu waschen. Es war ein Loch in meinem Schlauch, also musste ich zum Baumarkt gehen, um einen neuen Schlauch zu holen.","Ich beschloss, an einem schönen Tag mein Auto zu waschen. Ich vergaß, dass mein Schiebedach offen war, und das Innere meines Autos wurde durchnässt."
"Ich habe nach der Schule im Süßwarenladen vorbeigeschaut und der Besitzer hat mir erlaubt, kostenlose Süßigkeiten zu essen.","Ich habe nach der Schule beim Süßwarenladen vorbeigeschaut, meine Freunde haben mir einen Lutscher gekauft."
Ich habe für die lokale Shakespeare-Produktion vorgesprochen. Ich habe die Hauptrolle als Falstaff bekommen.,Ich habe für die lokale Shakespeare-Produktion vorgesprochen. Sie haben mir eine Nebenrolle gegeben.
"Als ich zu meiner jährlichen Zahnuntersuchung ging, lobte der Zahnarzt meine Mundhygiene.","Als ich zu meiner jährlichen Zahnuntersuchung ging, beleidigte der Zahnarzt meine Mundhygiene."
"Ich habe eine Broschüre über das Karnevalsspaßhaus heruntergeladen und mein Sohn und ich haben sie unter einer hellen Glühbirne angesehen, weil sie interessant aussah.","Ich habe eine Broschüre über das Karnevalsspaßhaus heruntergeladen und mein Sohn und ich haben sie unter einer hellen Glühbirne angesehen, weil sie gefährlich aussah."
"Ich habe im ganzen Haus gesucht, aber ich kann meine Haarbürste nicht finden.","Ich habe das ganze Haus durchsucht, aber ich kann meine Münzsammlung nicht finden."
Meine Freundin hat mir letzte Woche ein Paar Kopfhörer geschenkt.,Meine Freundin hat letzte Woche meine Kopfhörer verloren.
"Ich schaute in meine Tasche und konnte meine Geldbörse nicht finden. Ich erhielt einen Anruf von der örtlichen Polizeistation und man sagte mir, dass jemand sie abgegeben hatte.","Ich schaute in meine Tasche und konnte meine Geldbörse nicht finden. Ich drehte mich um und sah einen Mann, der meine Geldbörse aufhob und wegging."
Ich bin in einige neue Höhlen klettern gegangen. Dort habe ich eine Goldader gefunden.,Ich bin in einige neue Höhlen klettern gegangen.
"Ich arbeitete an meinem Computer. Der Strom fiel aus und ich musste warten, um fertigzustellen.",Ich arbeitete an meinem Computer. Ich habe Limonade auf meine Tastatur verschüttet.
"Ich ging mit dem Rucksack im Joshua Tree Nationalpark wandern, um die Sterne zu beobachten. Ich fand einen guten Platz zum Schlafen und genoss die Aussicht auf den sternenklaren Nachthimmel.","Ich ging mit dem Rucksack im Joshua Tree Nationalpark, um die Sterne zu beobachten. Der Mond war zu hell, um die Sterne zu sehen."
"Es gab eine Parade, die die Straße entlang zog.","Es gab eine Parade, die die Straße entlang zog. Die Sirenen der vorbeifahrenden Polizei taten meinen Ohren weh."
Ich bin heute zur Bäckerei gegangen und habe ein frisches Brot gekauft.,Ich bin heute zur Bäckerei gegangen und habe das Brot von gestern gekauft.
"Ich habe Wurst in der Fleischfabrik gemacht. Der Besitzer sagte mir, ich mache das großartig.",Ich habe Wurst in der Fleischfabrik gemacht.
"Meine Freundin hat mir geschrieben, um mir mitzuteilen, dass sie sich verspätet, um mich abzuholen, um heute Abend zum Konzert zu gehen.","Meine Freundin hat mir geschrieben, um mir mitzuteilen, dass sie heute Abend nicht zum Konzert gehen kann."
Ich habe meiner Schwester etwas Geld geliehen und sie hat mir mit Zinsen zurückgezahlt.,"Ich habe meiner Schwester etwas Geld geliehen, aber sie hat mir zu spät zurückgezahlt."
"Der Riemen, der meinen ganzen Hausventilator antreibt, ist gerissen.","Der Riemen, der meinen ganzen Hausventilator antreibt, ist gerissen. Ich kann keinen Ersatz finden."
Ich habe eine Tennispartie gespielt. Mein Gegner hat mich deutlich geschlagen.,Ich habe eine Tennispartie gespielt. Ich bin gestolpert und habe mir den Knöchel verstaucht.
"Jeden Morgen lasse ich meinen Hund zuerst raus, um zu pinkeln. Heute Morgen war es wirklich kalt, besonders in meinem Schlafanzug.","Jeden Morgen lasse ich meinen Hund zuerst raus, um zu pinkeln. Heute Morgen war es wirklich kalt, besonders in meinem Schlafanzug, und mein Hund hat eine halbe Stunde gebraucht, um zu pinkeln."
"Mein Chef hat mich gerade am Telefon angerufen. Mein Chef hat mich gerade am Telefon angerufen und mir gesagt, dass ich heute Abend länger bleiben muss, um an einem Projekt zu arbeiten.","Mein Chef hat mich gerade am Telefon angerufen. Mein Chef hat mich gerade am Telefon angerufen und mir gesagt, dass ich den Rest des Monats jede Nacht länger bleiben muss, um an einem Projekt zu arbeiten."
"Ich habe ein verfallenes Haus gekauft. Ich habe eine moderate Menge an Zeit und Mühe investiert, ich habe die Arbeiten im Haus abgeschlossen.","Ich habe ein verfallenes Haus gekauft. Ich habe eine moderate Menge an Zeit und Mühe investiert, ich habe fast mit der Arbeit im Haus fertiggestellt."
"Ich beschloss, meinen ganzen freien Tag damit zu verbringen, eine Fernsehsendung zu binge-watchen. Es gab so viele Shows zur Auswahl, dass ich Schwierigkeiten hatte, mich zu entscheiden, was ich schauen wollte.","Ich habe beschlossen, meinen ganzen freien Tag damit zu verbringen, eine Fernsehsendung zu binge-watchen. Mein Streaming-Anbieter hatte Probleme und fror ständig ein."
"Ich ging zum Supermarkt, um Lebensmittel zu kaufen. Es gab einen großen Jubiläumsverkauf, alles war so billig.","Ich ging in den Supermarkt, um Lebensmittel zu kaufen. Ich fand einige günstige Kekse, die kurz vor dem Verfallsdatum standen."
"Mein Vater hat mir geholfen, sein Auto zu reparieren, nachdem es kaputt gegangen ist.","Mein Vater hat mich gebeten, sein Auto selbst zu reparieren, nachdem es kaputt gegangen ist."
"Ich habe einen Teilzeitjob als Kellnerin angenommen. Die flexiblen Arbeitszeiten erleichtern es mir, gleichzeitig zur Schule zu gehen.",Ich habe einen Teilzeitjob als Kellnerin angenommen.
"Ich habe einen Verschwinde-Trick gemeistert. Ich hatte Spaß daran, meine Freunde zu unterhalten.",Ich habe einen Verschwinde-Trick gemeistert.
"Ich habe beschlossen, meinen Musiklehrer um eine Empfehlung für das College zu bitten.","Ich habe beschlossen, meinen Bandlehrer um eine Empfehlung für das College zu bitten. Er sagte, ich sei oft unmotiviert."
"Als mein Freund und ich in der Stadt nach einer Toilette suchten, gingen wir in eine Buchhandlung, sagten, wir wollten sie nicht stören, aber könnten wir die Toilette benutzen, und sie sagten ja.","Als mein Freund und ich in der Stadt nach einer Toilette suchten, gingen wir in eine Buchhandlung, fragten, ob wir die Toilette benutzen dürften, und sie sagten gereizt nein, es gäbe eine an der Tankstelle die Straße runter."
"Heute Nachmittag habe ich versucht, den Badewannenabfluss zu reinigen. Es hat nur fünf Minuten gedauert.","Heute Nachmittag habe ich versucht, den Badewannenabfluss zu reinigen. Es hat weniger Zeit in Anspruch genommen, als ich dachte, aber es roch fragwürdig."
Ich malte ein Bild. Ich konnte es für ein paar hundert Dollar verkaufen.,Ich malte ein Bild. Ich schenkte es einem Freund.
Ich musste alle Spiegel im Haus putzen.,Ich musste alle Wände im Haus reinigen.
Ich ging ins Einkaufszentrum und kaufte in meinen Lieblingsgeschäften ein.,Ich ging ins Einkaufszentrum und die meisten Geschäfte waren geschlossen.
"Ich ging zur Apotheke. Ich kaufte die Medikamente, die ich brauchte, ich bezahlte mit meinen Prämienpunkten und es war kostenlos.","Ich ging zur Apotheke. Ich kaufte die Medikamente, die ich brauchte, ich bezahlte mit meinen Prämienpunkten und ich musste nur 3 Dollar bezahlen."
"Ich habe mich online für ein Konto angemeldet, um Geschicklichkeitsspiele um Geldpreise zu spielen.","Ich habe mich online für ein Konto angemeldet, um Geschicklichkeitsspiele um Geldpreise zu spielen. Ich habe meine zwanzig Dollar Einzahlung verloren."
"Ich bin heute in meinen Gemüsegarten gegangen, um einige meiner reifen Gemüse zu ernten. Alle meine Gemüse waren groß, leuchtend und gesund, was sie perfekt zum Kochen machte.","Ich bin heute in meinen Gemüsegarten gegangen, um einige meiner reifen Gemüse zu ernten."
"Ich habe versucht, mich für Kurse anzumelden. Ich habe herausgefunden, dass meine Bewerbung unvollständig war.","Ich habe versucht, mich für Kurse anzumelden. Das Online-System ließ mich nicht registrieren."
"Ich war letzte Woche in einer Hütte, es war entspannend, wir schwammen in einem See und machten ein Lagerfeuer.","Ich war letzte Woche in einer Hütte, ich blieb nur drinnen wegen des Wetters."
"Mein Bruder hat mich gebeten, Flugtickets für unser Familientreffen zu buchen. Ich habe ein tolles Angebot für 50% gefunden.","Mein Bruder hat mich gebeten, Flugtickets für unser Familientreffen zu buchen. Ich konnte einen Direktflug finden."
"Als ich heute Morgen mit dem Auto rückwärts fuhr, habe ich die Mailbox getroffen.","Als ich heute Morgen mit dem Auto rückwärts fuhr, habe ich den Nachbarn angefahren."
Mein Computer hat einen Virus. Ich werde für Antiviren-Software bezahlen müssen.,Mein Computer hat einen Virus. Mein Computer wird eine Woche lang nicht funktionsfähig sein.
Ich kam wegen Autodiebstahls ins Gefängnis und wurde dort langweilig.,Ich kam wegen Autodiebstahls ins Gefängnis und wurde dort verprügelt.
Ich war ein Agent für Stars in Hollywood. Ich habe viele meiner Kindheitshelden getroffen.,Ich war ein Agent für Stars in Hollywood.
Ich habe mich am örtlichen Community College eingeschrieben.,"Ich habe mich am örtlichen Community College eingeschrieben. Ich habe nicht gut abgeschnitten, ich bin in einem meiner Kurse durchgefallen."
Ich habe an einem Crossfit-Kurs im Fitnessstudio teilgenommen. Ich konnte mein Zielgewicht erreichen.,Ich habe an einem Crossfit-Kurs im Fitnessstudio teilgenommen.
Ich musste mich vor dem Feind zurückziehen und kam zu...,Ich musste mich vor dem Feind zurückziehen und konnte es nicht.
Ich ging mit meinem Sohn angeln. Wir fingen einen kleinen Fisch.,Ich ging mit meinem Sohn angeln.
Ich ging in ein schickes Restaurant und bestellte die Suppe.,Ich ging in ein schickes Restaurant und sah dort meinen Chef.
Ich habe letzte Woche einen neuen Job bekommen.,"Ich habe letzte Woche einen neuen Job bekommen. Es ist nicht das, was ich mir vorgestellt habe, aber es ist besser als nichts."
"Ich bleibe zu Hause und kümmere mich um meinen Schwiegervater, und wir schauen jeden Tag Sport.","Ich bleibe zu Hause und kümmere mich um meinen Schwiegervater, aber er liegt den ganzen Tag im Bett."
"Ich habe den Supermarkt angerufen, um herauszufinden, ob sie Gatorade-Energieriegel führen. Der Angestellte hat abgehoben und mir gesagt, dass sie sie auf Lager haben.","Ich habe den Supermarkt angerufen, um herauszufinden, ob sie Gatorade-Energieriegel führen."
"Ich bin letzte Woche zu einer Hütte gegangen, wir haben uns auf dem Weg dorthin verlaufen.","Ich war letzte Woche in einer Hütte, eine Schlange hat mich angegriffen, ich möchte nicht wieder in die Hütte zurückkehren."
Ich bin am Samstag eine Landstraße gefahren. Ich habe ein Reh mit meinem Auto angefahren.,Ich machte am Samstag eine Landfahrt. Ich habe mein Auto in einem Graben totalschaden.
"Ich hatte meinen ersten Kuss, als ich in der High School war.","Ich hatte meinen ersten Kuss, als ich in der High School war. Meine Eltern genehmigten die Person, die ich geküsst habe, nicht, und mein Vater versuchte, ihn zu vertreiben."
"Ich dachte, ich würde die Kinder eine Schnitzeljagd machen lassen. Der Preis wäre, dass der Gewinner den ganzen Tag keine Hausarbeiten machen muss.","Ich dachte, ich würde die Kinder eine Schnitzeljagd machen lassen. Der Gewinner könnte die Verlierer 2 Stunden lang auslachen."
Ich gehe nach Chicago. Ich habe online einige günstige First-Class-Tickets gefunden.,Ich gehe nach Chicago. Ich habe den Bus in die Stadt genommen.
"Als ich heute meinen Scheck eingezahlt habe, musste ich nur die mobile App verwenden.","Als ich heute meinen Scheck eingezahlt habe, musste ich nur zur Bank fahren."
