baseline,less_pleasant
"Ich habe beschlossen, zum ersten Mal Gumbo zu machen. Ich habe gelernt, dass ich die Textur von Okra nicht mag.",Ich habe alle meine Kleider auf die Wäscheleine zum Trocknen gehängt und es hat Stunden gedauert.
Mein Fitnesscoach ließ meine Klasse zwei Meilen entlang des flachen Abschnitts am Kanal laufen.,Mein Fitnesscoach ließ meine Klasse zwei Meilen die Hügel am Kanal hochlaufen.
"Ich habe meine Tomaten auf Insekten untersucht, ich habe keine gefunden.","Ich habe meine Tomaten auf Insekten untersucht, ich habe einen gefunden."
Ich betrat das Hotelzimmer mit meiner Freundin für die Hochzeit meines Freundes.,Ich betrat das Hotelzimmer alleine für die Hochzeit meines Freundes.
Ich habe mich bei einem Autounfall verletzt. Ich hatte einen Muskel in meinem Rücken gezerrt.,Ich wurde bei einem Autounfall verletzt. Ich habe die Beweglichkeit in meinem linken Arm verloren.
"Eine Website, auf der ich einkaufe, hat mich kürzlich darüber informiert, dass es einen Sicherheitsvorfall gab und meine Anmeldedaten geleakt wurden.","Eine Website, auf der ich einkaufe, hat mich kürzlich darüber informiert, dass es einen Sicherheitsvorfall gab und meine Kreditkartendaten geleakt wurden."
"Ich wollte meine Lieblingsstiefel zu meiner brandneuen Kleidung tragen. Die Stiefel passten nicht zu meinem Outfit, wie ich gedacht hatte.",Ich wollte meine Lieblingsstiefel zu meiner brandneuen Kleidung zur Arbeit tragen. Ich konnte meine Stiefel nicht finden.
"Als ich auf dem Laufband lief, fiel mein Toupet ab.","Ich besuchte eine Hochzeit im Freien, und es begann zu regnen."
Ich habe heute einen Spaziergang draußen gemacht.,"Ich habe heute einen Spaziergang draußen gemacht, es begann zu regnen, aber ich habe einen Regenschirm mitgebracht."
"Ich hörte ein Geräusch von draußen. Mein Hund kratzte an der Tür, um wieder reinzukommen.",Ich hörte ein Geräusch von draußen.
Ich ging mit den Eltern meiner Freundin essen und ihr Vater hat die Rechnung übernommen.,Ich ging mit den Eltern meiner Freundin essen und habe die Rechnung übernommen.
Ich bin im Ozean schnorcheln gegangen.,"Meine Freunde haben mich dazu gebracht, mit ihnen zu einem Buffet zu gehen, obwohl ich mich an eine strenge Diät halte."
"Ich ging zum Gebrauchtwagenhändler, um mein Auto für einen hohen Betrag abzugeben.","Ich ging zum Gebrauchtwagenhändler, um ein neues Auto für einen hohen Betrag zu kaufen."
"Mein Hund hat eine Seite aus der Zeitung herausgerissen, die ich gerade gelesen habe.","Mein Hund hat eine Seite aus dem Roman herausgerissen, den ich gelesen habe."
"Ich begrüßte meinen Sohn, als er von der Schule nach Hause kam. Er stürmte hinein und gab mir einen Kuss und eine schöne Umarmung.","Ich begrüßte meinen Sohn, als er von der Schule nach Hause kam. Er sagte mir, dass er mich liebte, und sagte hallo."
Meine Katze schärft ihre Krallen gerne an meinem alten Korkbrett.,Meine Katze schärft ihre Krallen gerne an meinen antiken Möbeln.
Meine Klimaanlage für mein Haus ist im Winter kaputt gegangen.,Ein Kollege von mir hat meinen Nachnamen falsch ausgesprochen.
"Ich habe mich freiwillig gemeldet, um die antiken Möbel meines Onkels zu reparieren. Ich durfte einige Gegenstände im Weißen Haus restaurieren.",Ich ging zur Bank für einen Kredit. Mir wurde ein kostenloser Toaster und ein großartiger Zinssatz angeboten.
Meine Tochter hat mir einen Apfel von ihrem Fenster im dritten Stock auf den Kopf fallen lassen.,Meine Tochter hat mir von ihrem Fenster im dritten Stock einen Kürbis auf den Kopf fallen lassen.
Ich habe im Garten vergrabenen Schatz gefunden. Er hatte einige Diamanten.,"Ich habe einen Job als Hörgeräteakustiker bekommen, um anderen zu helfen. Ich konnte dabei helfen, Hörgeräte, die falsch eingestellt waren, zu optimieren und damit vielen Menschen zu helfen."
"Ich konnte in der Badewanne nicht entspannen, weil es keine Musik gab.","Ich bin zum Arzt gegangen, um zu sehen, ob ich eine Brille brauche."
"Ich musste zum Flughafen, um einen frühen Flug zu erwischen. Ich steckte im Verkehr fest und hätte fast meinen Flug verpasst.","Ich musste zum Flughafen, um einen frühen Flug zu erwischen. Der letzte Zug fuhr am Vorabend um 22 Uhr, also verbrachte ich eine schlaflose Nacht am Flughafen."
"Ich habe mein Handy beantwortet, als es klingelte. Jemand hat mich angerufen und versucht, mich zu überzeugen, meine verspätete Autorechnung zu bezahlen.","Ich habe mein Handy beantwortet, als es klingelte. Es war eine letzte Warnung bezüglich meiner Autopflicht, die mich informierte, dass sie es zurücknehmen würden."
"Mein alter Pickup-Truck hatte kein Benzin mehr, also konnte ich ihn nicht fahren.","Mein alter Pickup-Truck ließ sich nicht starten, also konnte ich ihn nicht fahren."
"Ich beschloss, zu versuchen, mein Bogenschießabzeichen als Wölfling zu bekommen. Ich war der beste Schütze in meiner Pfadfindergruppe.","Ich habe gelernt, einen Zaubertrick vorzuführen. Ich wurde ein lokaler Prominenter und trat vor großen Menschenmengen auf."
"Mein Freund hat mir gesagt, ich solle die Musik ausschalten, nachdem ich das Radio eingeschaltet hatte.","Mein Freund hat mir gesagt, ich solle die Musik ausschalten, nachdem ich meine Playlist gestartet habe."
Ich fuhr von der Arbeit nach Hause und traf einen Käfer auf der Windschutzscheibe.,Ich fuhr von der Arbeit nach Hause und wurde angehalten.
"Ich habe an einer Wissenschaftsmesse teilgenommen und gewonnen, und der Preis war ein Job.",Ich habe an einer Wissenschaftsmesse teilgenommen und gewonnen und einen Pokalband gewonnen.
Ich sah meine sehr sportliche Nachbarin nackt auf ihrem Dach sonnenbaden.,Ich sah meine sehr übergewichtige Nachbarin nackt auf ihrem Dach sonnenbaden.
Ich habe diese Woche die Beziehung zu meinem Partner beendet.,Ich habe diese Woche die Beziehung zu meiner Mutter beendet.
"Ich weigerte mich, Süßigkeiten an jugendliche Halloween-Besucher zu geben, und sie nahmen die Kürbislaterne aus meinem Vorgarten mit.","Ich weigerte mich, Süßigkeiten an jugendliche Trick-or-Treater zu geben, und sie haben meinen Vorgarten mit Toilettenpapier bedeckt."
Ich habe eine Tüte Socken gekauft und es waren mehr Paare als aufgeführt.,Ich habe eine Tüte Socken gekauft und es waren nicht so viele Paare wie angegeben.
Ich bin im Ozean schnorcheln gegangen.,Ich bin im Ozean schnorcheln gegangen. Ich habe viele Plastiktüten und Müll gesehen.
"Ich musste beim Wandern plötzlich anhalten, weil ich Geld auf dem Boden gesehen habe.","Ich musste beim Wandern plötzlich anhalten, weil ich Federn auf dem Boden sah."
Ich fuhr nach dem Training in der Schule im Regen nach Hause.,"Mir ist aufgefallen, dass ich Fett zugenommen habe, nachdem ich mit dem Training begonnen habe."
Ich habe versehentlich das Glas Wasser auf den Boden verschüttet.,Ich habe versehentlich das Glas Wasser auf mein Bett verschüttet.
Ich habe meine Lieblingsfolge von Friends ohne Werbung geschaut.,Ich habe eine Pepperoni-Pizza mit Sardellen und Pilzen bestellt.
"Ich habe meinen Stimulus verwendet, um rezeptfreie Medikamente zu kaufen.","Ich habe meinen Stimulus verwendet, um Straßenmedikamente zu kaufen."
"Ich habe eine Online-Musikkarriere begonnen. Mein Mikrofon hat angefangen, auszufallen.","Ich habe einen Lehrerjob am örtlichen College angenommen, die Bezahlung reicht nicht aus."
"Als ich meinen lokalen Nachrichtensender sah, erfuhr ich, dass die Coronavirus-Fälle zurückgingen.","Ich fuhr auf der Autobahn, als ich mich daran erinnerte, dass ich meine Tasche auf dem Dach meines Autos liegen gelassen hatte."
Ich habe in diesem Jahr viel Arbeit in das Pflanzen von einjährigen Blumen und die Verschönerung des Vorgartens gesteckt. Plötzlich hatten wir einige wirklich kalte Nächte und alle meine Blumen sind gestorben.,"Ich habe in diesem Jahr viel Arbeit in das Pflanzen von einjährigen Blumen und die Verschönerung des Vorgartens gesteckt. Einige Teenager fanden es lustig, in einer Nacht all meine harte Arbeit zu zerstören, und ich wachte auf und fand meinen Garten vandalisiert vor."
Ich bin gefallen und habe mir den Hinterkopf beim Snowboarden gestoßen.,Ich bin gefallen und habe mir den Hinterkopf beim Eiskunstlauf gestoßen.
"Ich habe daran gedacht, das Hähnchen zum Auftauen herauszunehmen, bevor ich zur Arbeit ging.","Ich habe vergessen, das Hähnchen zum Auftauen herauszunehmen, bevor ich zur Arbeit ging, also habe ich um zehn Uhr abends zu Abend gegessen."
"Mein Laptop ist kaputt gegangen, während ich YouTube-Videos geschaut habe.","Mein Laptop ist kaputt gegangen, während ich meinen Bericht getippt habe."
"Ich musste wirklich auf die Toilette, also ging ich ins Badezimmer in meinem Haus.","Ich musste wirklich auf die Toilette, also ging ich ins Badezimmer im Wald."
"Ich habe meinen Freund nach der Schule getroffen, um ins Freizeitcenter zu gehen.","Ich muss versuchen, alle Fragen für meinen Lesetest zu beantworten, und meine Freunde wollen, dass ich ihnen meine Antworten gebe."
Ich hörte einen Feueralarm. Es war ein Fehlalarm.,"Ich habe meinen Immobilienmakler angerufen und erfahren, dass das Angebot, das ich für das Haus unter dem Preis gemacht habe, noch nicht akzeptiert wurde."
Heute hat mein Freund bei der Arbeit eine große Beförderung bekommen.,Heute hat mein Kollege bei der Arbeit eine große Beförderung erhalten.
Mein Kind hat gerade Wasser auf meinen brandneuen Teppich verschüttet.,Mein Kind hat gerade Spaghetti auf meinen brandneuen Teppich verschüttet.
Ich bin fast mit der Planung meiner Hochzeit fertig.,Ich habe so viel auf meiner To-Do-Liste für die Planung meiner Hochzeit.
"Ich ging, um Eis aus dem Gefrierschrank zu holen.","Ich ging, um Eis aus dem Schrank zu holen."
Ich habe gerade eine selbstgemachte Mahlzeit bei meinem Freund abgegeben.,"Ich wollte zu einem Rockkonzert gehen und meine Eltern bestanden darauf, dass sie mitkommen."
"Ich habe beschlossen, nach Mexiko in den Urlaub zu fahren.",Ich habe zu Hause einen Erdbeerkuchen gebacken.
Ich wollte Steine sammeln und mein Freund ist mit mir gegangen.,Ich habe ein paar Stunden in der Sonne am Strand verbracht und habe einen Sonnenbrand bekommen.
Ich campte im Wald. Es war kalt und dunkel draußen.,Ich campte im Wald. Es war kalt und dunkel draußen und ich konnte die Tiere umher schleichen hören.
"Ich habe meinen ehemaligen Arbeitgeber wegen Lohnraubs verklagt. Ich habe gewonnen, und sie mussten mir Schadensersatz in Höhe von 5 Millionen Dollar zahlen.","Ich habe meinen ehemaligen Arbeitgeber wegen Lohnraubs verklagt. Ich habe gewonnen, und sie mussten alle rückständigen Löhne und Gerichtskosten bezahlen."
"Ich hatte geplant, diesen Sommer in den Urlaub zu fahren, aber das Virus hat mich dazu gebracht, meine Pläne abzusagen.","Ich hatte geplant, diesen Sommer in den Urlaub zu fahren, aber ich wurde krank mit dem Virus, also konnte ich nicht."
"Ich habe meinem Nachbarn geholfen, sein Haus zu streichen. Wir haben ein paar Biere zusammen getrunken und uns unterhalten.","Ich habe meinem Nachbarn geholfen, sein Haus zu streichen. Wir konnten alles außen fertigstellen, bevor es kalt wurde."
"Meine Videospieldisk funktionierte nicht, also konnte ich nicht spielen.","Meine Videospielkonsole hat nicht funktioniert, also konnte ich nicht spielen."
"Mein Telefon begann zu klingeln, während ich in einem Restaurant war.","Mein Telefon begann zu klingeln, während ich auf einer Hochzeit war."
"Ich konnte nicht ins Flugzeug steigen, weil sie noch nicht boarding hatten.","Ich konnte nicht ins Flugzeug steigen, weil ich mein Ticket nicht hatte."
Ich habe meine Zähne geputzt und dann Zahnseide benutzt.,"Ich habe mir die Zähne geputzt, und die Borsten waren steif."
"Ich hatte Hunger, also suchte ich in den Schränken nach einem Snack und fand eine Tüte Chips.","Ich hatte Hunger, also suchte ich in den Schränken nach einem Snack und fand eine Flasche Ketchup."
Ich kam ins Gefängnis. Meine Anklage wegen Fahrens unter Alkoholeinfluss wurde fallengelassen.,Ich kam ins Gefängnis. Ich vertrat mich selbst vor Gericht.
"Ich beschloss, dass es Zeit war, mein Auto zu waschen. Es hat ewig gedauert, das Flechten davon zu schrubben.","Ich beschloss, dass es Zeit war, mein Auto zu waschen. Ich schrubbte stundenlang, aber es sieht immer noch schmutzig aus."
"Ich habe vergessen, den Trockner anzuschalten, als ich meine Wäsche gewaschen habe.","Ich habe meine Kleidung im Trockner geschrumpft, als ich meine Wäsche gewaschen habe."
"Ich habe beschlossen, die lokale Regierung zu petitionieren, um in unserer Stadt eine Bibliothek zu eröffnen. Sie sagten, sie hätten nicht die finanziellen Mittel.","Ich habe beschlossen, die lokale Regierung zu petitionieren, um eine Bibliothek in unserer Stadt zu eröffnen. Sie sagten, sie hätten nicht die Mittel und Bibliotheken seien ihre niedrigste Priorität."
"Die Polizei hat mich angerufen und gebeten, zu ihrer Wache zu kommen. Es stellte sich heraus, dass jemand meine vermisste Geldbörse mit all meinem Geld darin abgegeben hat!","Die Polizei hat mich angerufen und gebeten, zu ihrer Wache zu kommen. Sie sagten mir, dass sie die Person gefasst hätten, die mein Fahrrad gestohlen hat, aber sie haben das Fahrrad nicht gefunden."
"Ich habe meine Hose vom letzten Jahr anprobiert, aber sie war eine Größe zu groß.","Ich habe meine Hose vom letzten Jahr anprobiert, aber sie war zwei Größen zu klein."
Meine Katze hat ein Glas Wasser auf meinem Teppich umgestoßen.,Meine Katze hat ein Glas Wein auf meinem Teppich umgestoßen.
Ich kandidierte für den lokalen Schulrat in meiner Stadt. Ich war für den Job gleichauf und verlor im Münzwurf.,Ich kandidierte für den lokalen Schulrat in meiner Stadt. Ich verlor die Wahl mit überwältigender Mehrheit.
Ich musste im Secondhandladen eine mittelgroße Jogginghose finden und fand eine in Größe M.,Ich musste ein Paar große Jogginghosen im Secondhandladen finden und fand eine Größe M.
"Ich habe Spaghetti-Sauce auf die Serviette in meinem Schoß verschüttet, als ich gegessen habe.","Ich habe Spaghetti-Sauce in meinen Schoß verschüttet, als ich gegessen habe."
"Als die Ferse eines meiner Slipper abging, musste ich das Paar den Rest der Nacht trotzdem tragen.","Ich habe herausgefunden, dass meine Frau einen geheimen Freund hat, ohne es mir zu sagen."
Meine Aktienkurse sind stärker gestiegen als erwartet.,"Meine Aktienkurse sind genau so gestiegen, wie ich es erwartet hatte."
Ich war mit einem Freund im Café. Wir haben an unserem Projekt für die Schule gearbeitet.,"Ich war mit einem Freund im Café. Wir arbeiteten an einem Projekt für die Schule, das am Morgen fällig war."
"Ich habe beschlossen, ein Schwein für die FFA zu züchten, und es war das dünnste Schwein auf der Landmesse.",Heute ist mein Geburtstag. Ich habe eine gleichgültige E-Mail gelesen.
"Ich konnte ein Banner sehen, das mir zum Geburtstag gratulierte, das hinter einem Jet am Himmel flog.","Ich konnte ein Banner sehen, das niedrige Tarife für Versicherungen anbot, das hinter einem Jet am Himmel flog."
"Ich habe angefangen, ein Buch zu schreiben. Es wurde von einem Verlag für den Druck aufgenommen.","Ich habe angefangen, ein Buch zu schreiben. Ich konnte viele Seiten in einer Sitzung schreiben."
Dieses Wochenende bin ich mit meinem Geld in der Tasche ins Schwimmbad gesprungen.,Dieses Wochenende bin ich mit meinem Handy in der Tasche in den Pool gesprungen.
Ich habe eine neue elektrische Leitung zu meinem Sicherungskasten verlegt.,Ich habe eine neue elektrische Leitung zu meinem Sicherungskasten verlegt. Der Kasten ist durchgebrannt und ich hatte keinen Strom.
"Mein Auto ist liegen geblieben und es hat Wochen gedauert, es wieder zum Laufen zu bringen.","Mein Auto ist liegengeblieben und es hat Monate gedauert, es wieder zum Laufen zu bringen."
Ich habe am Fluss gezeltet.,"Ich habe geduscht, nachdem ich im Garten gearbeitet habe."
Ich bin im Ozean schnorcheln gegangen.,Ich habe meinen rohen Truthahn in die Mikrowelle gelegt und gewartet.
Ich ging mit meinem Schatz zu meinem Klassentreffen.,Ich ging mit meinem Sohn zu meinem Klassentreffen.
Ich arbeite als 911-Dispatcher. Es gab mehrere Einbrüche und Überfälle.,"Ich ging zur Bank, um meinen Scheck einzuzahlen. Ich konnte den Scheck nicht finden und habe ihn verloren."
"Ich habe ein Mädchen an der Bar getroffen, das meine Frau werden könnte.","Als ich heute meinen Hund zum Friseur brachte, war sie sehr energiegeladen."
"Ich ging zu meinem Freund nach Hause, um Spiele zu spielen, und er benutzte den defekten Controller.","Ich habe es geschafft, meine eigene Lampe in meiner neuen Küche zu installieren, ich habe den blanken Draht berührt, der Strom war aus."
"Als sich herumsprach, dass ein neues Veranstaltungszentrum um die Ecke eröffnet werden würde, stiegen meine Immobilienwerte.","Ich habe meinen Namen auf die Warteliste für das neue Harry-Potter-Buch in der Bibliothek gesetzt. Ich war überrascht zu sehen, dass sie ein Exemplar zur Ausleihe bereit hatten."
"Ich entschied mich, einen 5-Stunden-Energie-Drink zu trinken, um für meine Chemie-Prüfung zu lernen. Ich fühlte mich erschöpft und nervös, aber ich habe den Test trotzdem bestanden.",Der neue Zeitungsjunge wirft die Zeitung ständig in meinen Pool.
"Ich ging ins Diner, um einen Hamburger zu bestellen. Die Kellnerin setzte mich sofort hin.","Ich ging zum Diner, um einen Hamburger zu bestellen."
Ich muss bis morgen den ersten Absatz des Buches für die Schule auswendig lernen.,Ich muss das erste Kapitel des Buches bis morgen für die Schule auswendig lernen.
"Ich aß in einem Steakhaus, um eine Beförderung zu feiern. Es dauerte zwanzig Minuten, bis wir einen Platz bekamen.","Als meine Klasse das Mittelalter studierte, sagte der Lehrer allen, sie sollten ein Familienwappen entwerfen."
"Ich habe beschlossen, meine Nägel zu Hause selbst zu machen.",Ich stelle einen Blumentopf auf das Fensterbrett.
"Ich habe gestern einen neuen Computer gekauft, ich muss ihn heute zurück ins Geschäft bringen, weil ich nicht weiß, wie man Windows installiert.","Meine Finger kamen in die Quere meines Kochmessers, das sehr stumpf war."
Ich habe während einer Open-Mic-Veranstaltung freiwillig mitgemacht. Das Publikum hat über meine Witze gelacht.,Ich habe während einer Open-Mic-Veranstaltung freiwillig mitgemacht.
"Ich ging zum Zahnarzt. Der Zahnarzt sagte, ich bräuchte nur eine Reinigung.",Ich ging zum Zahnarzt.
"Meine Freundin hat mir geholfen, ein paar neue Klamotten auszusuchen, die mir gefallen.","Meine Freundin hat mir geholfen, ein paar neue Kleidung auszuwählen, die sie mag."
"Ich habe einen Hund, der immer in seinem Hundebett schläft.","Ich habe einen Hund, der schläft, wo er will."
Ich habe versehentlich mein Handy vom Tisch gestoßen und der Bildschirm ist zerbrochen.,Ich habe meine eigene Hausinspektion in meinem Haus durchgeführt. Es sind Schindeln locker und das Dach leckt.
"Ich habe beschlossen, Sauerteigbrot zu backen. Es war ziemlich lecker.","Ich ging in die Küche, um mein Lieblingsessen, Spaghetti, zu kochen."
"Ich habe ein Mini-Terrarium erstellt, um es in meinem kleinen Laden zu verkaufen. Die Terrarium-Idee war so beliebt, dass ich sie nicht schnell genug herstellen konnte und sie sich gut genug verkauften, um meine Familie zu unterstützen.","Ich habe ein Mini-Terrarium erstellt, um es in meinem kleinen Geschäft zu verkaufen. Das Terrarium ermöglichte es Menschen in kleinen Wohnungen, ihre Luftqualität und Gelassenheit zu verbessern."
"Ich habe beschlossen, einen zweiten Job als Nachtwächter anzunehmen. Sie überprüfen uns nie, also werde ich im Grunde dafür bezahlt, zu schlafen.","Ich habe beschlossen, einen zweiten Job als Nachtwächter anzunehmen. Es ist anstrengend, aber es bezahlt gut."
Ich musste mich heute Morgen in der Garage anziehen.,"Meine Eltern waren enttäuscht, nachdem ich sie meinem Freund vorgestellt hatte."
"Der Arzt sagt, wenn ich Limonade weglasse, werde ich die körperliche Untersuchung nächsten Monat bestehen.","Der Arzt sagt, wenn ich Frühstück und Mittagessen weglasse, werde ich die körperliche Untersuchung nächsten Monat bestehen."
Ich habe eine Parade an meinem Haus für den vierten Juli vorbeiziehen sehen.,Ich habe eine Parade im Fernsehen zum vierten Juli gesehen.
"Ich habe meine Abschlussprüfungen abgelegt, ich habe geschummelt und bin damit durchgekommen.","Jeder berührte die Eisskulptur, die ich für das Grillfest am vierten Juli geschnitzt hatte, bis sie schmolz."
"Ich höre ein Gewitter aufziehen, also gehe ich raus, um die Autofenster zu schließen und die Sachen von der Terrasse hereinzubringen.","Ich musste während einer Hochzeit nach draußen gehen, um einen Anruf entgegenzunehmen."
"Ich ging zur Toilette im Café und sah, dass es eine Schlange gab.","Ich war in der Notaufnahme, ich gab der Frau am Empfang meine alte Versicherungskarte."
"Ich habe den ganzen Tag nach dem Stoffhasen meiner Tochter gesucht, ohne den sie nicht schlafen konnte, bevor ich ihn unter ihrem Bett gefunden habe.","Ich ging ins Wissenschaftslabor, um meinen Abschlussbericht über mein langes Experiment fertigzustellen."
"Es gab kein Fenster, als ich das Badezimmer benutzen wollte.","Es gab kein Toilettenpapier, als ich das Badezimmer benutzen wollte."
"Ich habe für eine Rolle in einer lokalen Fernsehsendung vorgesprochen. Der Casting-Direktor sagte, ich sei überhaupt nicht für die Rolle geeignet.","Ich habe für eine Rolle in einer lokalen Fernsehsendung vorgesprochen. Der Casting-Direktor sagte mir, ich sei einfach schrecklich gewesen."
"Ich ging letzten Sonntag in die Kirche, aber der Prediger schrie mich an.","Das Sandwich, das ich in meinem Auto gegessen habe, hat überall Krümel fallen lassen."
"Mein Chef sagte mir, ich müsse die Abwasserkanäle erkunden, um die Verstopfung zu finden. Dann änderte er seine Meinung und ließ Marvin es tun.","Ich habe versehentlich Wasser auf das Notizbuch verschüttet, auf dem ich geschrieben habe."
Meine Katze ist entlaufen und hat sich unter dem Haus versteckt. Ich musste ihm auf Händen und Knien nachkriechen.,Meine Katze ist entlaufen und hat sich unter dem Haus versteckt. Ich habe keine Katze mehr.
"Ich habe beschlossen, mit meinen Freunden in den Frühlingurlaub zu fahren.",Ich habe meine Enkelin zur Aufzeichnung der Fernsehsendung des Clowns mitgenommen. Sie hat den Moderator danach getroffen.
"Als ich ins Museum ging, entdeckte ich, dass sie mehr Mittel von der lokalen Gemeinde erhalten würden.","Als ich ins Museum ging, entdeckte ich, dass sie eine Spendenaktion in der örtlichen Gemeinde veranstalten würden."
Meine Freundin hat mich zu einer Party eingeladen. Sie hat uns Limonade serviert.,Mein Freund hat mich zu einer Party eingeladen.
"Ich habe eine pinke Babydecke für meine Kollegin gemacht, die ein Baby bekommt. Eine andere Freundin von mir hat die Decke gesehen und angeboten, mir Geld zu geben, damit ich ihr auch eine mache.","Ich habe eine pinke Babydecke für meine Kollegin gemacht, die ein Baby bekommt. Sie hat die Decke so sehr geliebt, dass sie mich gebeten hat, eine weitere zu machen."
Ich ging zur Bank für einen Kredit. Mir wurde das Doppelte des angeforderten Betrags zu einem noch niedrigeren Zinssatz als dem Durchschnitt angeboten.,Ich ging zur Bank für einen Kredit. Mir wurde ein kostenloser Toaster und ein großartiger Zinssatz angeboten.
Ich zog mich für meine Hochzeit an. Eine Perle fiel vom Kleid.,Ich zog mich für meine Hochzeit an. Das Kleid ließ sich nicht ganz zippers.
Ich habe heute nach der Schule eine Nachricht von meinem Schwarm bekommen.,Ich habe heute nach der Schule eine Nachricht an meinen Schwarm geschickt.
Ich ging zur Emmy-Verleihung. Ich gewann den Preis für den besten Schauspieler.,Ich ging zur Emmy-Verleihung. Ich war für den besten Schauspieler nominiert.
Beim Kuchenverkauf heute habe ich alle unsere Brownies verkauft.,"Als ich meinen Chef um eine Gehaltserhöhung bat, bot er mir zuerst eine befristete Beförderung an."
Ich ging zu den Auswahltests. Ich habe es gerade so in die J.V. geschafft.,Ich ging zu einer Hausversammlung. Ich wurde über die Mieterhöhung informiert.
"Ich habe alle zu einem schönen Potluck-Dinner eingeladen. Das Gericht, das ich gemacht habe, war jedermanns Favorit und sorgte für Aufregung.",Ich war mit meinen Freunden in der Bowlingbahn. Ich habe das Spiel gegen meinen Freund gewonnen.
"Ich habe eine Tochter, die davon träumt, Flugzeugpilotin zu werden.","Ich habe eine Tochter, die davon träumt, Stewardess zu werden."
"Ich habe ein Vogelhaus in meiner Garage zu Hause gebaut. Eine Rotkehlchen hat beschlossen, einzuziehen.",Ich ging mit meinen Freunden Wale beobachten.
Zu meinem Geburtstag habe ich eine Karte mit Geschenkkarten darin bekommen.,"Ich habe Lebensmittel bestellt, die zu mir nach Hause geliefert werden. Ich habe einen kostenlosen Gutschein für meine nächste Bestellung erhalten."
Ich ging in den Hühnerstall und holte einen Scheffel Eier.,Ich ging in den Hühnerstall und holte ein oder zwei Eier.
"Ich fühle mich heiß von der Sonne, also hatte ich einen gefrorenen Margarita.","Ich fühle mich von der Sonne heiß, also habe ich ein Bier getrunken."
"Mein Vater hat vergessen, meine Tasche heute Morgen in die Halle zu bringen.",Ich ging auf Safari in Südafrika. Keine Tiere waren wegen der extremen Hitze sichtbar.
"Ich habe eine Jeans gekauft, die nicht passte, und musste sie zurückgeben, um mein Geld zurückzubekommen.","Ich habe eine Jeans gekauft, die nicht passte, und musste sie für einen Gutschein zurückgeben."
"Bevor ich die zehn Meilen lange Wanderung machte, packte ich einen zehn Pfund schweren Rucksack.","Bevor ich die zehn Meilen lange Wanderung machte, packte ich fünfzig Pfund Ausrüstung ein."
Ich habe es im letzten Moment zu meinem Arbeitstermin geschafft.,Ich habe es ein paar Minuten nach der Zeit zu meinem Arbeitstermin geschafft.
"Als ich von den Einkäufen nach Hause kam, bemerkte ich, dass die Ecke der Müslischachtel zerdrückt war.","Ich wurde von einem wütenden Hund gebissen, als ich versuchte, das Tor zu passieren."
"Ich habe beschlossen, die Rubinhochzeitsohrringe meiner Großmutter zu einer Party zu tragen. Sie passten gut zu meinem Outfit.","Ich fragte meinen Sohn, was er werden wollte, als er groß ist, und er sagte, er wollte Arzt werden."
"Ich habe meinen Bruder heute zum Arzt begleitet, der Wartebereich war größtenteils leer, also hatte ich meinen Platz.","Wenn ich Steroide nehme, werde ich größere Muskeln bekommen."
Ich habe die weißen Kleidungsstücke in meiner Waschmaschine gewaschen. Die Flecken sind herausgekommen und sie glänzten weiß.,Ich habe die weißen Kleidungsstücke in meiner Waschmaschine gewaschen.
Ich leitete eine jährliche Reise von Entdeckern zu einem Wildblumenlebensraum. Wir sahen Felder voller Lupinen.,Ich leitete eine jährliche Reise von Entdeckern zu einem Wildblumenlebensraum.
"Mein Bruder und ich haben Tauziehen gespielt, als ich das Seil losließ und den Stuhl umwarf.","Mein Bruder und ich haben Tauziehen gespielt, als ich das Seil losließ und die Glasvase umstieß."
"Mein Horoskop heute hat gesagt, dass ich Krebs haben könnte!","Mein Arzt hat heute gesagt, dass ich Krebs haben könnte!"
Meine Tochter hat mir zu meinem Geburtstag eine neue Hose geschenkt.,"Meine Stadt hat sich zum Ziel gesetzt, den höchsten Wolkenkratzer der Welt zu bauen. Er ist jetzt eine große Touristenattraktion."
Ich habe meinen Lehrer um ein Empfehlungsschreiben gebeten. Er hat ein sehr allgemeines Empfehlungsschreiben geschrieben.,Ich habe ein Glas Wasser auf mein neues Sofa verschüttet.
"Ich ging an einem hundert Grad heißen Tag in die Kühlkammer, um mich abzukühlen.","Ich ging an einem dreißig Grad warmen Tag in die Kühlkammer, um mich abzukühlen."
"Ich machte einen Ausflug zum Ozean, um mich zu sonnen und zu bräunen.","Ich machte eine Reise zum Ozean, um einen Marathon zu laufen."
Meine Freundin hat versehentlich ihren Milchshake auf die Motorhaube meines Autos verschüttet.,Meine Freundin hat versehentlich ihren Milchshake auf den Stoffsitz meines Autos verschüttet.
"Als ich bei meinem Test geschummelt habe, hat mich mein Lehrer leise beiseite gezogen.","Als ich bei meinem Test geschummelt habe, hat meine Lehrerin laut allen Bescheid gegeben."
"Der Chef sagt, mein Scheck ist in der Post und ich könnte ihn morgen haben.","Ich ging ins Badezimmer, um mir die Zähne für die Nacht zu putzen."
Ich steckte im Verkehr fest und war fünf Minuten zu spät zur Arbeit.,Ich steckte im Verkehr fest und kam zwanzig Minuten zu spät zur Arbeit.
"Ich beschloss, meine Sofakissen zu durchsuchen. Ich fand die Fernbedienung, die dort vergraben war.","Ich beschloss, meine Sofakissen zu durchsuchen."
