baseline,less_pleasant
Mi novia me compró un par de auriculares la semana pasada.,Mi novia perdió mi par de auriculares la semana pasada.
Miré en mi bolso y no pude encontrar mi billetera. Recibí una llamada de la comisaría local y me dijeron que alguien la había entregado.,Miré en mi bolso y no pude encontrar mi billetera. Me di la vuelta para ver a un hombre recoger mi billetera y alejarse.
Fui espeleólogo en unas cuevas nuevas. Allí encontré una veta de oro.,Fui espeleología en algunas cuevas nuevas.
Estaba trabajando en mi computadora. Se fue la electricidad y tuve que esperar para terminar.,Estaba trabajando en mi computadora. Derramé refresco en mi teclado.
Fui de mochilero al Parque Nacional Joshua Tree para observar las estrellas. Encontré un buen lugar para dormir y disfruté de la vista de los cielos estrellados.,Fui de mochilero al Parque Nacional Joshua Tree para observar las estrellas. La luna estaba demasiado brillante para ver las estrellas.
Había un desfile pasando por la calle.,Había un desfile pasando por la calle. Las sirenas de la policía que pasaban me lastimaban los oídos.
Fui a la panadería hoy y compré una barra de pan fresca.,Fui a la panadería hoy y compré el pan de ayer.
Hice salchichas en la fábrica de carne. El dueño me dijo que lo estaba haciendo muy bien.,Hice salchichas en la fábrica de carne.
Mi amiga me envió un mensaje para avisarme que llegará tarde a recogerme para ir al concierto esta noche.,Mi amiga me envió un mensaje para avisarme que no puede ir al concierto esta noche.
Le presté a mi hermana algo de dinero y me lo devolvió con intereses.,"Le presté algo de dinero a mi hermana, pero me lo devolvió tarde."
La correa que impulsa el ventilador de toda mi casa se rompió.,La correa que impulsa el ventilador de toda mi casa se rompió. No puedo encontrar un reemplazo.
Jugué un set de tenis. Mi oponente me ganó claramente.,Jugué un set de tenis. Me tropecé y me torcí el tobillo.
"Cada mañana saco a mi perro a hacer pis primero. Esta mañana hacía mucho frío, especialmente en pijama.","Cada mañana saco a mi perro a orinar lo primero. Esta mañana hacía mucho frío, especialmente en pijama, y mi perro tardó media hora en orinar."
Mi jefe me acaba de llamar por teléfono y me dijo que necesito quedarme tarde esta noche para ayudar a trabajar en un proyecto.,Mi jefe me acaba de llamar por teléfono. Mi jefe me acaba de llamar por teléfono y me dijo que necesito quedarme tarde todas las noches el resto del mes para trabajar en un proyecto.
"Compré una casa condenada. Pasé una cantidad moderada de tiempo y esfuerzo, terminé de trabajar en la casa.","Compré una casa condenada. Pasé una cantidad moderada de tiempo y esfuerzo, casi terminé de trabajar en la casa."
Decidí pasar todo mi día libre del trabajo viendo una serie de televisión. Había tantas series para elegir que me costó decidir qué ver.,Decidí pasar todo mi día libre del trabajo viendo en maratón un programa de televisión. Mi proveedor de streaming estaba teniendo problemas y se congelaba constantemente.
"Fui a comprar víveres al supermercado. Había una gran venta de aniversario, todo estaba tan barato.",Fui a comprar víveres al supermercado. Encontré unas galletas baratas que estaban a punto de caducar.
Mi papá me ayudó a arreglar su coche después de que se descompuso.,Mi papá me pidió que arreglara su coche por mí mismo después de que se descompuso.
Tomé un trabajo a tiempo parcial como camarera. Las horas flexibles me facilitan ir a la escuela al mismo tiempo.,Tomé un trabajo a tiempo parcial como camarera.
Dominé un acto de desaparición. Me divertí entreteniendo a mis amigos.,Dominé un acto de desaparición.
Decidí pedirle a mi profesor de banda una carta de recomendación para la universidad.,Decidí pedirle a mi profesor de banda una carta de recomendación para la universidad. Dijo que a menudo estaba desmotivado.
"Cuando mi novio y yo estábamos buscando un baño en la ciudad, entramos en una librería, dijimos que no queríamos molestar, pero si podíamos usar el baño, y ellos dijeron que sí.","Cuando mi novio y yo estábamos buscando un baño en la ciudad, entramos en una librería, preguntamos si podíamos usar el baño, y ellos respondieron de manera irritada que no, que había uno en la gasolinera al final de la calle."
Esta tarde intenté destapar el desagüe de la bañera. Solo tomó cinco minutos.,"Esta tarde intenté destapar el desagüe de la bañera. Tomó menos tiempo de lo que pensé, pero olía sospechoso."
Estaba pintando un cuadro. Pude venderlo por unos pocos cientos de dólares.,Estaba pintando un cuadro. Se lo di a un amigo como regalo.
Tuve que limpiar todos los espejos de la casa.,Tuve que limpiar todas las paredes de la casa.
Fui al centro comercial y compré en mis tiendas favoritas.,Fui al centro comercial y la mayoría de las tiendas estaban cerradas.
"Fui a la farmacia. Compré la medicación que necesitaba, pagué con mis puntos de recompensa y fue gratis.","Fui a la farmacia. Compré la medicación que necesitaba, pagué con mis puntos de recompensa y solo tuve que pagar 3 dólares."
Me registré para una cuenta en línea para jugar juegos de habilidad por premios en efectivo.,Me registré para una cuenta en línea para jugar juegos de habilidad por premios en efectivo. Perdí mi depósito de veinte dólares.
"Salí a mi huerto hoy para cosechar algunas de mis verduras que estaban listas. Todas mis verduras eran grandes, brillantes y saludables, lo que las hacía perfectas para cocinar.",Salí a mi huerto hoy para cosechar algunas de mis verduras que estaban listas.
Intenté inscribirme en clases. Descubrí que mi solicitud estaba incompleta.,Intenté inscribirme en clases. El sistema en línea no me dejó registrarme.
"Fui a una cabaña la semana pasada, fue relajante, nadamos en un lago e hicimos una fogata.","Fui a una cabaña la semana pasada, solo me quedé adentro por el clima."
Mi hermano me pidió que reservara boletos de avión para nuestra reunión familiar. Encontré una gran oferta del 50%.,Mi hermano me pidió que reservara boletos de avión para nuestra reunión familiar. Pude encontrar un vuelo directo.
"Cuando saqué el coche esta mañana, golpeé el buzón.","Cuando saqué el coche esta mañana, golpeé al vecino."
Mi computadora tiene un virus. Tendré que pagar por un software antivirus.,Mi computadora tiene un virus. Mi computadora estará inoperable durante una semana.
Fui a la cárcel por robo de auto y me aburrí allí.,Fui a la cárcel por robo de auto y me golpearon allí.
Fui un agente de estrellas en Hollywood. Conocí a muchos de mis héroes de la infancia.,Fui un agente de estrellas en Hollywood.
Me inscribí en la universidad comunitaria local.,"Me inscribí en la universidad comunitaria local. No me fue bien, reprobé una de mis clases."
Me uní a una clase de crossfit en el gimnasio. Pude alcanzar mi peso objetivo.,Me uní a una clase de crossfit en el gimnasio.
Necesitaba retirarme del enemigo y llegué a...,Necesitaba retirarme del enemigo y no pude.
Fui a pescar con mi hijo. Capturamos un pez pequeño.,Fui a pescar con mi hijo.
Fui a un restaurante elegante y pedí la sopa.,Fui a un restaurante elegante y vi a mi jefe allí.
Conseguí un nuevo trabajo la semana pasada.,"Conseguí un nuevo trabajo la semana pasada. No es lo que tenía en mente, pero es mejor que nada."
Me quedo en casa y cuido de mi suegro y vemos deportes todos los días.,"Me quedo en casa y cuido de mi suegro, pero él está en la cama todo el día."
Llamé al supermercado para averiguar si tienen barras energéticas Gatorade. El empleado contestó y me dijo que las tienen en stock.,Llamé al supermercado para averiguar si tienen barras energéticas Gatorade.
"Fui a una cabaña la semana pasada, nos perdimos en el camino.","Fui a una cabaña la semana pasada, una serpiente me atacó, no quiero volver a la cabaña otra vez."
Fui a dar un paseo por el campo el sábado. Chocé con un ciervo con mi coche.,Fui a dar un paseo por el campo el sábado. Chocé mi coche en una zanja.
Tuve mi primer beso cuando estaba en la escuela secundaria.,Tuve mi primer beso cuando estaba en la escuela secundaria. Mis padres no aprobaban a la persona a la que besé y mi papá trató de ahuyentarlo.
Pensé que haría que los niños hicieran una búsqueda del tesoro. El premio sería que el ganador podría no tener que hacer tareas todo el día.,Pensé que haría que los niños hicieran una búsqueda del tesoro. El ganador podría burlarse de los perdedores durante 2 horas.
Voy a Chicago. Encontré algunos boletos de primera clase baratos en línea.,Voy a Chicago. Tomé el autobús a la ciudad.
"Cuando deposité mi cheque hoy, todo lo que tenía que hacer era usar la aplicación móvil.","Cuando deposité mi cheque hoy, todo lo que tenía que hacer era conducir al banco."
Decidí tomar un segundo trabajo trabajando de noche como guardia de seguridad. No me di cuenta de cuántos adolescentes que entran sin permiso tendría que ahuyentar.,Decidí tomar un segundo trabajo trabajando de noche como guardia de seguridad. No me di cuenta de cuántos ladrones armados tendría que ahuyentar.
Hice una presentación en el trabajo. Mi compañero de trabajo me elogió por mi desempeño.,Hice una presentación en el trabajo.
Fui al veterinario. Tuve que esperar en la sala de espera incluso con cita.,Fui al veterinario. A mi mascota le diagnosticaron pulgas raras.
Finalmente pude hacer mi examen de manejo para mi licencia.,Finalmente pude hacer mi examen de manejo para mi licencia. Solo aprobé mi examen después de hacerlo 2 veces.
Llevé mi bote al lago. Solo pesqué uno o dos peces.,Llevé mi bote al lago.
El perro estaba ladrando porque el cartero estaba afuera de mi casa.,El perro estaba ladrando porque el ladrón estaba fuera de mi casa.
Hice un tazón de gelatina de fresa para compartir con mi familia.,Hice un tazón de gelatina sin sabor para compartir con mi familia.
"Inmediatamente compré el nuevo videojuego de gran lanzamiento y no cumplió en absoluto con mis expectativas. Sin embargo, lo completé.",Inmediatamente compré el nuevo videojuego de gran lanzamiento y no pude terminarlo por decepción.
Olí algo quemándose. Era pan tostado quemado.,Olí algo quemándose. Era un campo ardiendo afuera.
Recogí manzanas del árbol y le di una a mi esposa.,"Recogí manzanas del árbol, y una tenía un gusano."
"La alfombra de mi dormitorio se veía sucia, así que alquilé una limpiadora de alfombras. Funcionó bastante bien en mi dormitorio.","La alfombra de mi dormitorio se veía sucia, así que alquilé una limpiadora de alfombras."
Estaba haciendo un sándwich. Usé una rebanada de mortadela.,Estaba haciendo un sándwich.
Mi novia dijo que me amaba ayer.,Mi novia dijo que durmió con mi hermano ayer.
Estaba comiendo una hamburguesa.,Estaba comiendo una hamburguesa. El pan de la hamburguesa estaba duro.
Uno de los otros clientes en la tienda de comestibles a la que voy me preguntó dónde encontrar maracuyá.,Uno de los otros clientes en la tienda de comestibles a la que voy fue expulsado por llevar una capucha del KKK.
Recomendé que la ciudad pospusiera la reparación de un puente local. Ahora es visiblemente inseguro.,"Recomendé que la ciudad pospusiera la reparación de un puente local. Dos años después, se colapsó y mató a cinco personas."
Pedí una pizza y me la entregaron.,Pedí una pizza y estaba fría cuando la comí.
Las vacaciones de primavera están aquí. Fui a Caucan y me bronceé.,Las vacaciones de primavera han llegado.
Diseñé un nuevo vestido para una casa de moda. La modelo que lo llevó ganó atracción.,Diseñé un vestido nuevo para una casa de moda.
Llamé a un conductor de Uber para que me recogiera.,"Llamé a un conductor de Uber para que me recogiera. El conductor llegó tarde, tuve que esperar."
Pedí una pizza en línea. El repartidor me cobró $50 de más y era el pedido equivocado.,Pedí una pizza en línea. El repartidor tardó demasiado y la pizza estaba fría. Fue muy grosero conmigo cuando le pregunté si este era el pedido correcto.
Fui de vacaciones a Australia. El hotel no pudo encontrar mi reserva.,Fui de vacaciones a Australia. Me robaron el coche de alquiler del aparcamiento del hotel.
Mi madre y yo fuimos a The Cheesecake Factory. Nuestro amigo estaba trabajando y nos regaló las bebidas.,Mi madre y yo fuimos a The Cheesecake Factory. Llegamos a tiempo para su especial de almuerzo.
"Tuve que cubrir mis plantas con plástico anoche para evitar que se dañaran por la helada. Cuando quité el plástico al día siguiente, accidentalmente saqué algunas de las plantas del suelo.",Tuve que cubrir mis plantas con plástico anoche para evitar que se dañaran por la helada. El plástico voló en medio de la noche y mis plantas murieron.
Tomé mi teléfono celular y descubrí que estaba sin batería.,Tomé mi teléfono celular y encontré que la funda estaba rota.
Mi perro me trae mis zapatos cada mañana.,Mi perro juega al escondite con mis zapatos cada mañana.
"En mi camino al trabajo, me quedé atrapado detrás de un gran camión de carga. Jugué a ""veo, veo"" para mantener a mi hijo entretenido mientras esperábamos a que el camión se moviera.","En mi camino al trabajo, me quedé atrapado detrás de un gran camión de carga."
Asistí a una cena de acción de gracias patrocinada por la comunidad en el parque. Hacía un frío helado.,"Asistí a una cena de acción de gracias patrocinada por la comunidad en el parque. La comida era atroz, era como algo salido de una cafetería de prisión."
Estaba lavando mi coche. Estaba limpio y brillante después de que terminé.,Estaba lavando mi coche. Estaba limpio después de que terminé.
"Fui a la biblioteca y encontré un libro de aventuras, pero mi hermana no encontró nada.","Fui a la biblioteca y encontré un libro de aventuras, pero mi hermana no puede leer."
Fui a hacer voluntariado en mi hospital local. Uno de los doctores allí me ayudó a cambiar mi propio vendaje.,Fui a hacer voluntariado en mi hospital local.
Hoy iba a exceso de velocidad y atropellé a un perro en el paso de peatones.,Hoy iba a exceso de velocidad y golpeé a un niño en el paso de peatones.
Fui a sacar un tazón del armario para el cereal y el tazón todavía estaba mojado de haber sido lavado.,Fui a sacar un tazón del armario para el cereal y había comida todavía pegada al tazón.
Escuché a alguien golpeando mi puerta. La policía me dijo que tenía que pagar una tarifa de estacionamiento.,Escuché a alguien golpeando mi puerta. La policía estaba allí para arrestarme con una orden.
Estaba ayudando a mi amigo a estudiar para un examen.,Estuve ayudando a mi amiga a estudiar para un examen. Me llevó toda la noche hacer que entendiera todo.
"Mi maestro también enseñó a mi hermano mayor, quien destacó como estudiante.","Mi maestro también enseñó a mi hermano mayor, quien era un gran problema de disciplina."
Las avispas amarillas comenzaron a construir un nido en el suelo. Los insectos cavaron en la base de mi árbol.,"Las avispas amarillas comenzaron a construir un nido en el suelo. Los insectos volaban alrededor de mi puerta principal, causando estrés."
Me desperté temprano para irme de vacaciones esta mañana.,Me desperté temprano para ir a trabajar esta mañana.
Tengo un perro que siempre responde a mis órdenes.,Tengo un perro que a veces responde a mis órdenes.
Decidí criar jabalíes verrugosos para carne.,Decidí criar jabalíes verrugosos para carne. Estaban nerviosos y no comían lo suficiente.
Tengo un hijo que me visita en cada festividad y me trae regalos.,Tengo un hijo que a menudo me visita en las vacaciones y me trae regalos.
Le pregunté a mi madre si podía reparar mis zapatillas y ella dijo que solo necesitaban nuevos cordones.,Le pregunté a mi madre si podía reparar mis zapatillas y ella dijo que no podía arreglar los tacones rotos.
Llevé un vestido nuevo de J.Crew a la fiesta.,Llevé un vestido de una venta de garaje a la fiesta.
Mi abuela y yo jugamos a Hive y yo gané el juego y ella perdió el juego.,Mi abuela y yo jugamos a Hive y yo perdí el juego y ella ganó el juego.
Diseñé un nuevo sitio web para mi negocio. El número de teléfono estaba mal impreso y todas nuestras llamadas iban a un vecino.,"Diseñé un nuevo sitio web para mi negocio. El diseño era deficiente y varios bloggers llamaron la atención sobre lo horrible que era, lo que causó que el negocio perdiera muchos clientes."
Estaba pintando un cuadro. Se lo di a un amigo como regalo.,Estaba pintando un cuadro.
Estaba lavándome la cara. Me di cuenta de que me había quedado sin jabón.,Estaba lavándome la cara. Me di cuenta de que tenía varios granos nuevos.
Fui a un concierto de una banda de rock con mis amigos. La multitud se volvió alborotada y me lastimé.,Fui a un concierto de una banda de rock con mis amigos. El concierto se canceló debido a una tormenta.
Estaba trabajando en la fábrica.,Estaba trabajando en la fábrica. El aire acondicionado en el departamento se rompió.
Mis fotos estaban listas para ser recogidas de la tienda.,Mis fotos estaban listas para ser recogidas de la tienda. Todas resultaron estar sobreexpuestas.
"Durante esa tormenta en el mar, escuché al capitán del barco decir a los miembros de la tripulación por radio que había localizado el faro y que el camino hacia la costa estaba despejado.","Durante esa tormenta en el mar, escuché al capitán del barco decir a los miembros de la tripulación por radio que había localizado el faro, pero tendrían que sortear un afloramiento rocoso muy peligroso en el camino."
"Después de un par de horas escribiendo informes, pasé por la sala de descanso de los empleados. Nuestro jefe nos había comprado pizza y donas gratis.","Después de un par de horas escribiendo informes, pasé por la sala de descanso de los empleados. Nuestro jefe nos había comprado café gratis."
Planté sandías en mi jardín. Pude donar 4 melones al refugio local para personas sin hogar.,Planté sandías en mi patio.
Me desperté con el despertador sonando. Eché un vistazo a la hora y me di cuenta de que lo había puesto una hora antes de lo previsto.,Me desperté con el sonido de mi despertador. Miré de reojo y me di cuenta de que solo tenía diez minutos para prepararme para el trabajo.
Precalenté el horno. Me di cuenta de que lo configuré a la temperatura incorrecta y mi comida quedó poco cocida.,Precalenté el horno. Olvidé presionar el botón de inicio y el horno se apagó automáticamente.
"Después de un par de horas escribiendo informes, pasé por la sala de descanso de los empleados. Nuestro jefe nos había comprado café gratis.","Después de un par de horas escribiendo informes, pasé por la sala de descanso de los empleados."
Fui a la tienda a recoger comestibles. Conseguí todo lo que necesitaba y la cajera me dio un cupón de $10 de descuento.,Fui a la tienda a recoger comestibles. Encontré todo en mi lista.
Fui al centro comercial con mi familia. Comimos en la zona de comida.,Fui al centro comercial con mi familia. Mi mamá habló con una chica de mi edad sobre su familia.
Estaba ayudando en la granja de mi tío.,Estaba ayudando en la granja de mi tío. Olía a vacas afuera.
Alguien echó LSD en el ponche de mi baile de graduación. Así no quería que fuera mi baile de graduación.,Alguien echó LSD en el ponche de mi baile de graduación. Mis fotos del baile muestran que estoy cubierto de una variedad de fluidos corporales.
Vi a mi vecino en la calle hoy.,Vi a mi vecino en la calle hoy. Mi vecino dijo que su gato mascota estaba enfermo.
Decidí hacer tocino y huevos para la cena.,Decidí hacer tocino y huevos para la cena. Los huevos no estaban tan esponjosos como los de un diner.
Mi agente inmobiliario realizó una jornada de puertas abiertas para mi casa que estoy vendiendo hoy. Solo se presentaron unas pocas personas.,Mi agente inmobiliario realizó una jornada de puertas abiertas para mi casa que estoy vendiendo hoy. No se recibieron ofertas por mi casa.
Usé mis llaves de repuesto para abrir la puerta de mi vehículo de trabajo.,Utilicé un cerrajero para abrir la puerta de mi vehículo de trabajo.
Escribí una serie de chistes. Los chistes eran tan graciosos que el DJ local me pidió que llamara a su programa para contarlos.,Escribí una serie de chistes. Hicieron reír a mis amigos.
Hice cartografía para una parte del mundo que no se utiliza.,Hice cartografía para una parte del mundo que no se usa. Me perdí y tuve que dormir afuera.
Me ofrecí como voluntario para recoger globos para una fiesta en la escuela de mi hijo. La tienda de suministros para fiestas donde recogí los globos estaba justo al lado de mi casa.,Me ofrecí como voluntario para recoger globos para una fiesta en la escuela de mi hijo.
Me entró viento en los ojos mientras caminaba afuera.,Me entró arena en los ojos mientras caminaba afuera.
Mis viejas guantes de béisbol ya no me quedan. Tengo un segundo par que obtuve de mi papá.,"Mis viejas guantes de béisbol ya no me quedan. De todos modos, nunca me gustaron mucho."
Mi madre pidió pizza para mí anoche.,Mi madre me pidió café anoche.
Pedí un tazón de sopa en un restaurante. Olvidaron traer galletas con mi sopa.,Pedí un tazón de sopa en un restaurante. El camarero se olvidó de mi pedido y tardó media hora.
"Después de ayudar a mi amiga con su matemáticas durante una hora, finalmente lo entendió.","Después de ayudar a mi amiga con su matemáticas durante una hora, se rindió."
Decidí cortarme el cabello hoy. Fui el primero en la fila para cortarme el cabello.,Decidí cortarme el cabello hoy.
Llevé a mi canario mascota al veterinario. El pájaro y yo pasamos un buen rato riendo y cantando con el veterinario.,Llevé a mi canario mascota al veterinario.
Tenía un chicle que sabía a menta.,Tenía un chicle sin sabor.
Mi esposa me compró un par de jeans ayer.,Mi esposa perdió mi par de jeans ayer.
Conseguí un trabajo como especialista en audífonos para ayudar a otros. Tenía un buen plan de beneficios con mi cobertura médica.,Conseguí un trabajo como especialista en audífonos para ayudar a los demás.
Hice la colada. Puse demasiado jabón y la lavadora se desbordó.,Hice la colada. Accidentalmente añadí blanqueador y arruiné mi ropa.
"Miré en la nevera, pero solo había sobras.","Miré en la nevera, pero no había nada allí."
Un paquete llegó a mi casa hoy.,Un paquete llegó a mi casa hoy. No era mi paquete y resultó ser del vecino.
Estoy comiendo un sundae de chocolate con salsa caliente en un día caluroso.,Estoy comiendo un sundae de chocolate con salsa caliente en un día frío.
Fui a las pruebas de fútbol y hice el equipo como mariscal de campo.,Fui a las pruebas de fútbol y hice el equipo como el aguador.
Fuimos a la playa de vacaciones. Nos quedamos en una casa en la playa con una piscina privada.,Fuimos a la playa de vacaciones. Nos quedamos en una casa en la playa.
Estaba comiendo un malvavisco cuando lo tragué sin masticar.,Estaba comiendo un malvavisco cuando se me atascó en la garganta.
Fui al médico para mi examen físico anual. Mi médico dijo que necesitaba tomar un medicamento para manejar una condición.,Fui al médico para mi examen físico anual. Mi doctor necesitaba hacer una biopsia de emergencia por un bulto que encontró.
"Estaba preocupada de que no llegaríamos a tiempo para nuestro tour en el Gran Cañón, y mi esposo dijo: ""Casi estoy listo, ¡no te preocupes!"".","Estaba preocupada de que no llegáramos a tiempo para nuestro tour en el Gran Cañón, y mi esposo dijo: ""Ten paciencia; tengo que planchar mis pantalones cortos y mi camiseta."""
Me estoy peinando. Mi cabello ya no se está erizando.,Me estoy peinando.
Estaba escribiendo un trabajo para la escuela. Entregué el trabajo un día tarde.,Estaba escribiendo un trabajo para la escuela. Entregué el trabajo un día tarde y obtuve un C-.
"Perdí mi billetera, pero la encontré justo donde la dejé.",Perdí mi billetera y la encontré en el basurero.
Construí mi propia estufa de campamento de leña con restos. La estufa me permitió sobrevivir a un corte de energía con temperaturas bajo cero.,"Construí mi propia estufa de campamento de leña a partir de restos. La estufa fue copiada por un vecino que perdió la electricidad, ayudándolo a obtener calor."
Sentí que me estaban atacando en la reunión. El tema se presentó en un idioma extranjero que no entendía.,Sentí que me estaban atacando en la reunión. Nadie escuchaba mi versión.
Compré un SUV que consume mucha gasolina justo antes de que los precios del gas se volvieran negativos.,Compré un SUV que consume mucha gasolina justo antes de que los precios del gas se dispararan.
Tuve que saltarme una película para la que compré entradas porque estaba enfermo.,Tuve que saltarme un juego de béisbol de las grandes ligas para el que compré boletos porque estaba enfermo.
Recibí una llamada de mi mamá. Mi mamá llamó para agradecerme por las flores que le envié antes. Dijo que yo era su hija favorita.,Recibí una llamada de mi mamá. Nos pusimos al día.
Me caí de un árbol. Solo tengo cortes y moretones menores.,"Me caí de un árbol. Caí de cabeza, lo que resultó en una conmoción cerebral."
Fui a un edificio alto y observé una región de tres estados.,Fui a un edificio alto y me enfermé por la altura.
Le di un baño a mi perro y se quedó quieto todo el tiempo.,Le di un baño a mi perro y él saltó todo el tiempo.
Decidí hacer un video para internet. Mi trama terminó siendo confusa.,Decidí hacer un video para internet. Intenté un truco y terminé haciéndolo aburrido y desorganizado.
Entré a trabajar y de inmediato me llamaron a la oficina de recursos humanos.,Entré a trabajar y de inmediato me llamaron a la oficina de recursos humanos. Me reprendieron por pasar demasiado tiempo en la sala de descanso.
Hice mi propia inspección en mi casa. Hay tejas sueltas y el techo está goteando.,"Hice mi propia inspección en casa. Noté que la fundación está en sus últimos momentos, lo que significa que tengo que comenzar el costoso trabajo de inmediato."
Estaba trabajando como cocinero en un restaurante local. Me pagaban muy bien cuando estaba allí.,Estaba trabajando como cocinero en un restaurante local. A los clientes les gustaba mi comida.
Llevé a mi nieta a la grabación del programa de televisión del payaso.,Llevé a mi nieta a la grabación del programa de televisión del payaso. Llegamos demasiado tarde y nos dieron la vuelta.
"Juego con mi gato haciéndolo perseguir un láser rojo en el suelo. A veces corre hacia muchas cosas, las derriba y se lastima.",Juego con mi gato haciéndolo perseguir un láser rojo en el suelo. A veces se marean y vomita. Estoy preocupado por él.
Estaba tomando un baño. Era relajante y el agua estaba tibia y burbujeante.,Estaba tomando un baño. Era relajante y el agua estaba tibia.
Decidí limpiar mi habitación. Solo tomó unos minutos tener todo limpio.,Decidí limpiar mi habitación. Me tomó una hora tener todo limpio.
Llamé al banco hoy para verificar el saldo de mi cuenta. Mi saldo era demasiado bajo para poder pagar el alquiler.,Llamé al banco hoy para verificar el saldo de mi cuenta. El cajero por teléfono fue extremadamente grosero y no quiso ayudarme.
Fui al banco para obtener una nueva tarjeta de crédito. Hice lo que tenía que hacer y obtuve mi tarjeta.,Fui al banco a obtener una nueva tarjeta de crédito.
"Mi mamá y yo decíamos que era una pena que mi hermana no hubiera sido invitada al baile de graduación, cuando de repente recibió una llamada, ¡y adivina qué, acaba de recibir una invitación de un chico que le gusta!","Mi mamá y yo decíamos que era una pena que mi hermana no hubiera sido invitada al baile de graduación, cuando de repente recibió una llamada, y adivina qué, un chico retó a otro chico a invitarla, así que supongo que eso es una invitación."
"Mientras enseñaba a mi hija a nadar, uno de los otros padres dijo que era una madre cariñosa.","Mientras le enseñaba a nadar a mi hija, uno de los otros padres dijo que me veía como un hipopótamo."
Voy al bar con mi hermano.,Voy al bar con mi hermano. El camarero nos hace pagar nuestra cuenta.
Escribí una carta a mi representante en EE. UU. Él pudo ayudarme y resolver mi problema.,Escribí una carta a mi representante en EE. UU. Él me respondió y abordó mi problema.
Mi perro se comió mi tarea. Mi maestro me dijo que aún tenía que rehacerla.,Mi perro se comió mi tarea. Mi maestro me gritó por ser irresponsable.
Hoy planté varias plantas nuevas en mi jardín.,Hoy planté varias plantas nuevas en mi jardín. Accidentalmente rompí una rama de una de las plantas.
"Experimenté con la elaboración de queso en mi quesería de cabras. Diseñé un queso bajo en grasa que era muy ligero en calorías, lo que me otorgó fama inmediata y me consiguió un contrato para un libro de recetas.",Experimenté con la elaboración de queso en mi quesería de cabras. Mi queso ganó un premio en la expo de alimentos y granjas.
Estaba caminando por la librería. Compré un libro de mi autor favorito.,Estaba caminando por la librería.
Le pedí a mi jefe un aumento. Mi jefe dijo que tendría que pensarlo.,Le pedí a mi jefe un aumento. Mi jefe dijo que no y me dijo que saliera de su oficina.
"Mi mejor amiga se iba a casar y no podía permitirse un videógrafo, así que como regalo de boda, grabé la ceremonia para ella. Conseguí algunos trabajos en su boda cuando la gente vio que era videógrafo.","Mi mejor amiga se iba a casar y no podía permitirse un videógrafo, así que como regalo de boda, grabé la ceremonia para ella."
Llevé a mi hijo a una guardería en casa. Encontré un proveedor de cuidado infantil económico en mi complejo de apartamentos.,Llevé a mi hijo a una guardería en casa.
Tuve la oportunidad de visitar un set de película. Vi a mi actor favorito en el set.,Tuve la oportunidad de visitar un set de película.
Encontré un cachorro en el callejón. El perro parecía perdido.,Encontré un cachorro en el callejón. El perro me gruñó cuando me acerqué a él.
Vi a una exnovia ayer y me sonrió.,Ayer vi a una exnovia y trató de robarme.
Fui a una clase de bordado.,Fui a una clase de bordado. No pude entender a la profesora.
Decido llevarme algunas cartas de Magic de Walmart sin pagarlas. Había un gran grupo de personas cerca de las cartas.,Decido llevarme algunas cartas de Magic de Walmart sin pagarlas. Un niño pequeño me atrapó llevándome las cartas.
"En la ducha, pisé una pastilla de jabón y casi me resbalo.","En la ducha, pisé una pastilla de jabón y me resbalé y me golpeé la cabeza."
Fui a Disneylandia con mi sobrina. Conseguimos pases rápidos para todas las atracciones y subimos a todas las atracciones que queríamos.,"Fui a Disneylandia con mi sobrina. Esperamos en las filas un rato, pero subimos a todas las atracciones que queríamos."
Decidí que daría un discurso. Recibí aplausos cuando terminé.,Decidí que daría un discurso.
Instalé un asta de bandera en mi jardín.,Instalé un asta de bandera en mi jardín. El ondear de la bandera mantuvo a todos despiertos por la noche.
Perdí mi billetera.,Perdí mi billetera. Nunca recuperé mi billetera perdida.
"Mi esposo y yo fuimos al mercado de pulgas para ver si podíamos encontrar una estantería para nuestro apartamento, y encontramos una que solo necesita un poco de limpieza y creo que la voy a restaurar.","Mi esposo y yo fuimos al mercado de pulgas para ver si podíamos encontrar una estantería para nuestro apartamento, pero cuando llegamos allí, nos dimos cuenta de que estábamos allí el día equivocado y nos lo habíamos perdido; solo era un terreno vacío."
Trabajo como despachador de emergencias 911. No hubo llamadas durante mi turno hoy.,Trabajo como despachador del 911. Las únicas llamadas eran sobre gatos varados y pequeños incendios sin personas involucradas.
Me mudé a un nuevo apartamento que tenía una estufa de gas.,Me mudé a un nuevo apartamento que tenía un techo con filtraciones.
Mi tienda de comestibles local hizo que los pasillos fueran de un solo sentido para mejorar el distanciamiento social. La gente estaba constantemente discutiendo con el gerente al respecto.,Mi tienda de comestibles local hizo que los pasillos fueran de un solo sentido para mejorar el distanciamiento social. Un cliente particularmente engreído se peleó a puñetazos con el gerente.
Tuve una colonia de hormigas rojas que intentó entrar.,Tuve una colonia de hormigas rojas que intentó entrar. Intenté barrerlas.
Fui a la escuela secundaria. El maestro me regañó por hablar durante la clase.,"Fui a la escuela secundaria. Me tropecé en las escaleras, me acosaron por eso y el maestro me regañó."
"Empecé a escribir una canción la semana pasada. Terminé de escribirla, también terminé de hacer la música.","Empecé a escribir una canción la semana pasada. Terminé la letra, voy a empezar con la música esta semana."
